partido_slug,anio,equipo,jugador_slug,jugador_nombre,posicion,camiseta,seccion,es_capitan
2018_egipto_uruguay,2018,Egipto,saad_samir,Saad Samir,DF,20,suplente_no_jugo,False
2018_egipto_uruguay,2018,Egipto,omar_gaber,Omar Gaber,MC,4,suplente_no_jugo,False
2018_egipto_uruguay,2018,Egipto,mohamed_salah,Mohamed Salah,DL,10,suplente_no_jugo,False
2018_egipto_uruguay,2018,Egipto,shikabala,Shikabala,DL,18,suplente_no_jugo,False
2018_egipto_uruguay,2018,Egipto,,Héctor Cúper,DT,,entrenador,False
2018_egipto_uruguay,2018,Uruguay,fernando_muslera,Fernando Muslera,AR,1,titular,False
2018_egipto_uruguay,2018,Uruguay,jose_maria_gimenez,José María Giménez,DF,2,titular,False
2018_egipto_uruguay,2018,Uruguay,diego_godin,Diego Godin,DF,3,titular,True
2018_egipto_uruguay,2018,Uruguay,guillermo_varela,Guillermo Varela,DF,4,titular,False
2018_egipto_uruguay,2018,Uruguay,martin_caceres,Martin Caceres,DF,22,titular,False
2018_egipto_uruguay,2018,Uruguay,rodrigo_bentancur,Rodrigo Bentancur,MC,6,titular,False
2018_egipto_uruguay,2018,Uruguay,nahitan_nandez,Nahitan Nández,MC,8,titular,False
2018_egipto_uruguay,2018,Uruguay,matias_vecino,Matías Vecino,MC,15,titular,False
2018_egipto_uruguay,2018,Uruguay,luis_suarez,Luis Suarez,DL,9,titular,False
2018_egipto_uruguay,2018,Uruguay,giorgian_de_arrascaeta,Giorgian De Arrascaeta,DL,10,titular,False
2018_egipto_uruguay,2018,Uruguay,edinson_cavani,Edinson Cavani,DL,21,titular,False
2018_egipto_uruguay,2018,Uruguay,carlos_andres_sanchez,Carlos Sánchez,MC,5,ingresado,False
2018_egipto_uruguay,2018,Uruguay,cristian_rodriguez,Cristian Rodríguez,MC,7,ingresado,False
2018_egipto_uruguay,2018,Uruguay,lucas_torreira,Lucas Torreira,MC,14,ingresado,False
2018_egipto_uruguay,2018,Uruguay,martin_campana,Martín Campaña,AR,12,suplente_no_jugo,False
2018_egipto_uruguay,2018,Uruguay,martin_silva,Martin Silva,AR,23,suplente_no_jugo,False
2018_egipto_uruguay,2018,Uruguay,gaston_silva,Gastón Silva,DF,13,suplente_no_jugo,False
2018_egipto_uruguay,2018,Uruguay,maximiliano_pereira,Maximiliano Pereira,DF,16,suplente_no_jugo,False
2018_egipto_uruguay,2018,Uruguay,sebastian_coates,Sebastián Coates,DF,19,suplente_no_jugo,False
2018_egipto_uruguay,2018,Uruguay,diego_laxalt,Diego Laxalt,MC,17,suplente_no_jugo,False
2018_egipto_uruguay,2018,Uruguay,christian_stuani,Christian Stuani,DL,11,suplente_no_jugo,False
2018_egipto_uruguay,2018,Uruguay,maxi_gomez,Maxi Gómez,DL,18,suplente_no_jugo,False
2018_egipto_uruguay,2018,Uruguay,jonathan_urretaviscaya,Jonathan Urretaviscaya,DL,20,suplente_no_jugo,False
2018_egipto_uruguay,2018,Uruguay,,Óscar Tabárez,DT,,entrenador,False
2018_portugal_espana,2018,Portugal,rui_patricio,Rui Patricio,AR,1,titular,False
2018_portugal_espana,2018,Portugal,pepe,Pepe,DF,3,titular,False
2018_portugal_espana,2018,Portugal,raphael_guerreiro,Raphaël Guerreiro,DF,5,titular,False
2018_portugal_espana,2018,Portugal,jose_fonte,José Fonte,DF,6,titular,False
2018_portugal_espana,2018,Portugal,cedric_soares,Cédric Soares,DF,21,titular,False
2018_portugal_espana,2018,Portugal,joao_moutinho,João Moutinho,MC,8,titular,False
2018_portugal_espana,2018,Portugal,bernardo_silva,Bernardo Silva,MC,11,titular,False
2018_portugal_espana,2018,Portugal,william_carvalho,William Carvalho,MC,14,titular,False
2018_portugal_espana,2018,Portugal,bruno_fernandes,Bruno Fernandes,MC,16,titular,False
2018_portugal_espana,2018,Portugal,cristiano_ronaldo,Cristiano Ronaldo,DL,7,titular,True
2018_portugal_espana,2018,Portugal,goncalo_guedes,Gonçalo Guedes,DL,17,titular,False
2018_portugal_espana,2018,Portugal,joao_mario,João Mário,MC,10,ingresado,False
2018_portugal_espana,2018,Portugal,andre_silva,André Silva,DL,9,ingresado,False
2018_portugal_espana,2018,Portugal,ricardo_quaresma,Ricardo Quaresma,DL,20,ingresado,False
2018_portugal_espana,2018,Portugal,anthony_lopes,Anthony Lopes,AR,12,suplente_no_jugo,False
2018_portugal_espana,2018,Portugal,beto,Beto,AR,22,suplente_no_jugo,False
2018_portugal_espana,2018,Portugal,bruno_alves,Bruno Alves,DF,2,suplente_no_jugo,False
2018_portugal_espana,2018,Portugal,ruben_dias,Rúben Dias,DF,13,suplente_no_jugo,False
2018_portugal_espana,2018,Portugal,ricardo_pereira,Ricardo Pereira,DF,15,suplente_no_jugo,False
2018_portugal_espana,2018,Portugal,mario_rui,Mário Rui,DF,19,suplente_no_jugo,False
2018_portugal_espana,2018,Portugal,manuel_fernandes,Manuel Fernandes,MC,4,suplente_no_jugo,False
2018_portugal_espana,2018,Portugal,adrien_silva,Adrien Silva,MC,23,suplente_no_jugo,False
2018_portugal_espana,2018,Portugal,gelson_martins,Gelson Martins,DL,18,suplente_no_jugo,False
2018_portugal_espana,2018,Portugal,,Fernando Santos,DT,,entrenador,False
2018_portugal_espana,2018,España,david_de_gea,David de Gea,AR,1,titular,False
2018_portugal_espana,2018,España,gerard_pique,Gerard Piqué,DF,3,titular,False
2018_portugal_espana,2018,España,nacho_fernandez,Nacho,DF,4,titular,False
2018_portugal_espana,2018,España,sergio_ramos,Sergio Ramos,DF,15,titular,True
2018_portugal_espana,2018,España,jordi_alba,Jordi Alba,DF,18,titular,False
2018_portugal_espana,2018,España,sergio_busquets,Sergio Busquets,MC,5,titular,False
2018_portugal_espana,2018,España,andres_iniesta,Andrés Iniesta,MC,6,titular,False
2018_portugal_espana,2018,España,koke,Koke,MC,8,titular,False
2018_portugal_espana,2018,España,isco_alarcon,Isco,MC,22,titular,False
2018_portugal_espana,2018,España,diego_costa,Diego Costa,DL,19,titular,False
2018_portugal_espana,2018,España,david_silva,David Silva,DL,21,titular,False
2018_portugal_espana,2018,España,thiago_alcantara,Thiago,MC,10,ingresado,False
2018_portugal_espana,2018,España,lucas_vazquez,Lucas Vázquez,DL,11,ingresado,False
2018_portugal_espana,2018,España,iago_aspas,Iago Aspas,DL,17,ingresado,False
2018_portugal_espana,2018,España,kepa_arrizabalaga,Kepa Arrizabalaga,AR,13,suplente_no_jugo,False
2018_portugal_espana,2018,España,pepe_reina,Pepe Reina,AR,23,suplente_no_jugo,False
2018_portugal_espana,2018,España,dani_carvajal,Dani Carvajal,DF,2,suplente_no_jugo,False
2018_portugal_espana,2018,España,alvaro_odriozola,Álvaro Odriozola,DF,12,suplente_no_jugo,False
2018_portugal_espana,2018,España,cesar_azpilicueta,César Azpilicueta,DF,14,suplente_no_jugo,False
2018_portugal_espana,2018,España,nacho_monreal,Nacho Monreal,DF,16,suplente_no_jugo,False
2018_portugal_espana,2018,España,saul_niguez,Saúl Ñíguez,MC,7,suplente_no_jugo,False
2018_portugal_espana,2018,España,marco_asensio,Marco Asensio,MC,20,suplente_no_jugo,False
2018_portugal_espana,2018,España,rodrigo_moreno,Rodrigo Moreno,DL,9,suplente_no_jugo,False
2018_portugal_espana,2018,España,,Fernando Hierro,DT,,entrenador,False
2018_marruecos_iran,2018,Marruecos,munir_mohand,Munir El Kajoui,AR,12,titular,False
2018_marruecos_iran,2018,Marruecos,achraf_hakimi,Achraf Hakimi,DF,2,titular,False
2018_marruecos_iran,2018,Marruecos,medhi_benatia,Medhi Benatia,DF,5,titular,True
2018_marruecos_iran,2018,Marruecos,romain_saiss,Romain Saïss,DF,6,titular,False
2018_marruecos_iran,2018,Marruecos,hakim_ziyech,Hakim Ziyech,MC,7,titular,False
2018_marruecos_iran,2018,Marruecos,karim_el_ahmadi,Karim El Ahmadi,MC,8,titular,False
2018_marruecos_iran,2018,Marruecos,younes_belhanda,Younès Belhanda,MC,10,titular,False
2018_marruecos_iran,2018,Marruecos,mbark_boussoufa,Mbark Boussoufa,MC,14,titular,False
2018_marruecos_iran,2018,Marruecos,nordin_amrabat,Nordin Amrabat,MC,16,titular,False
2018_marruecos_iran,2018,Marruecos,amine_harit,Amine Harit,MC,18,titular,False
2018_marruecos_iran,2018,Marruecos,ayoub_el_kaabi,Ayoub El Kaabi,DL,9,titular,False
2018_marruecos_iran,2018,Marruecos,manuel_da_costa,Manuel da Costa,DF,4,ingresado,False
2018_marruecos_iran,2018,Marruecos,sofyan_amrabat,Sofyan Amrabat,MC,21,ingresado,False
2018_marruecos_iran,2018,Marruecos,aziz_bouhaddouz,Aziz Bouhaddouz,DL,20,ingresado,False
2018_marruecos_iran,2018,Marruecos,yassine_bounou,Yassine Bounou,AR,1,suplente_no_jugo,False
2018_marruecos_iran,2018,Marruecos,ahmed_reda_tagnaouti,Ahmed Reda Tagnaouti,AR,22,suplente_no_jugo,False
2018_marruecos_iran,2018,Marruecos,hamza_mendyl,Hamza Mendyl,DF,3,suplente_no_jugo,False
2018_marruecos_iran,2018,Marruecos,nabil_dirar,Nabil Dirar,DF,17,suplente_no_jugo,False
2018_marruecos_iran,2018,Marruecos,faycal_fajr,Fayçal Fajr,MC,11,suplente_no_jugo,False
2018_marruecos_iran,2018,Marruecos,youssef_ait_bennasser,Youssef Aït Bennasser,MC,15,suplente_no_jugo,False
2018_marruecos_iran,2018,Marruecos,mehdi_carcela,Mehdi Carcela-González,MC,23,suplente_no_jugo,False
2018_marruecos_iran,2018,Marruecos,khalid_boutaib,Khalid Boutaïb,DL,13,suplente_no_jugo,False
2018_marruecos_iran,2018,Marruecos,youssef_en_nesyri,Youssef En-Nesyri,DL,19,suplente_no_jugo,False
2018_marruecos_iran,2018,Marruecos,,Herve Renard,DT,,entrenador,False
2018_marruecos_iran,2018,Irán,alireza_beiranvand,Alireza Beiranvand,AR,1,titular,False
2018_marruecos_iran,2018,Irán,ehsan_hajsafi,Ehsan Hajsafi,DF,3,titular,False
2018_marruecos_iran,2018,Irán,rouzbeh_cheshmi,Rouzbeh Cheshmi,DF,4,titular,False
2018_marruecos_iran,2018,Irán,morteza_pouraliganji,Morteza Pouraliganji,DF,8,titular,False
2018_marruecos_iran,2018,Irán,ramin_rezaeian,Ramin Rezaeian,DF,23,titular,False
2018_marruecos_iran,2018,Irán,masoud_shojaei,Masoud Shojaei,MC,7,titular,True
2018_marruecos_iran,2018,Irán,omid_ebrahimi,Omid Ebrahimi,MC,9,titular,False
2018_marruecos_iran,2018,Irán,vahid_amiri,Vahid Amiri,MC,11,titular,False
2018_marruecos_iran,2018,Irán,karim_ansarifard,Karim Ansarifard,DL,10,titular,False
2018_marruecos_iran,2018,Irán,alireza_jahanbakhsh,Alireza Jahanbakhsh,DL,18,titular,False
2018_marruecos_iran,2018,Irán,sardar_azmoun,Sardar Azmoun,DL,20,titular,False
2018_marruecos_iran,2018,Irán,majid_hosseini,Majid Hosseini,DF,19,ingresado,False
2018_marruecos_iran,2018,Irán,saman_ghoddos,Saman Ghoddos,DL,14,ingresado,False
2018_marruecos_iran,2018,Irán,mehdi_taremi,Mehdi Taremi,DL,17,ingresado,False
2018_marruecos_iran,2018,Irán,mohammad_mazaheri,Mohammad Mazaheri,AR,12,suplente_no_jugo,False
2018_marruecos_iran,2018,Irán,amir_abedzadeh,Amir Abedzadeh,AR,22,suplente_no_jugo,False
2018_marruecos_iran,2018,Irán,milad_mohammadi,Milad Mohammadi,DF,5,suplente_no_jugo,False
2018_marruecos_iran,2018,Irán,mohammadreza_khanzadeh,Mohammadreza Khanzadeh,DF,13,suplente_no_jugo,False
2018_marruecos_iran,2018,Irán,pejman_montazeri,Pejman Montazeri,DF,15,suplente_no_jugo,False
2018_marruecos_iran,2018,Irán,mehdi_torabi,Mehdi Torabi,MC,2,suplente_no_jugo,False
2018_marruecos_iran,2018,Irán,reza_ghoochannejhad,Reza Ghoochannejhad,DL,16,suplente_no_jugo,False
2018_marruecos_iran,2018,Irán,ashkan_dejagah,Ashkan Dejagah,DL,21,suplente_no_jugo,False
2018_marruecos_iran,2018,Irán,saeid_ezatolahi,Saeid Ezatolahi,MC,6,suplente_no_jugo,False
2018_marruecos_iran,2018,Irán,,Carlos Queiroz,DT,,entrenador,False
2018_francia_australia,2018,Francia,hugo_lloris,Hugo Lloris,AR,1,titular,True
2018_francia_australia,2018,Francia,benjamin_pavard,Benjamin Pavard,DF,2,titular,False
2018_francia_australia,2018,Francia,raphael_varane,Raphael Varane,DF,4,titular,False
2018_francia_australia,2018,Francia,samuel_umtiti,Samuel Umtiti,DF,5,titular,False
2018_francia_australia,2018,Francia,lucas_hernandez,Lucas Hernandez,DF,21,titular,False
2018_francia_australia,2018,Francia,paul_pogba,Paul Pogba,MC,6,titular,False
2018_francia_australia,2018,Francia,corentin_tolisso,Corentin Tolisso,MC,12,titular,False
2018_francia_australia,2018,Francia,ngolo_kante,N'Golo Kanté,MC,13,titular,False
2018_francia_australia,2018,Francia,antoine_griezmann,Antoine Griezmann,DL,7,titular,False
2018_francia_australia,2018,Francia,kylian_mbappe,Kylian Mbappé,DL,10,titular,False
2018_francia_australia,2018,Francia,ousmane_dembele,Ousmane Dembélé,DL,11,titular,False
2018_francia_australia,2018,Francia,blaise_matuidi,Blaise Matuidi,MC,14,ingresado,False
2018_francia_australia,2018,Francia,olivier_giroud,Olivier Giroud,DL,9,ingresado,False
2018_francia_australia,2018,Francia,nabil_fekir,Nabil Fekir,DL,18,ingresado,False
2018_francia_australia,2018,Francia,steve_mandanda,Steve Mandanda,AR,16,suplente_no_jugo,False
2018_francia_australia,2018,Francia,alphonse_areola,Alphonse Areola,AR,23,suplente_no_jugo,False
2018_francia_australia,2018,Francia,presnel_kimpembe,Presnel Kimpembe,DF,3,suplente_no_jugo,False
2018_francia_australia,2018,Francia,adil_rami,Adil Rami,DF,17,suplente_no_jugo,False
2018_francia_australia,2018,Francia,djibril_sidibe,Djibril Sidibé,DF,19,suplente_no_jugo,False
2018_francia_australia,2018,Francia,benjamin_mendy,Benjamin Mendy,DF,22,suplente_no_jugo,False
2018_francia_australia,2018,Francia,steven_nzonzi,Steven Nzonzi,MC,15,suplente_no_jugo,False
2018_francia_australia,2018,Francia,thomas_lemar,Thomas Lemar,DL,8,suplente_no_jugo,False
2018_francia_australia,2018,Francia,florian_thauvin,Florian Thauvin,DL,20,suplente_no_jugo,False
2018_francia_australia,2018,Francia,,Didier Deschamps,DT,,entrenador,False
2018_francia_australia,2018,Australia,mathew_ryan,Mathew Ryan,AR,1,titular,False
2018_francia_australia,2018,Australia,mark_milligan,Mark Milligan,DF,5,titular,False
2018_francia_australia,2018,Australia,aziz_behich,Aziz Behich,DF,16,titular,False
2018_francia_australia,2018,Australia,josh_risdon,Josh Risdon,DF,19,titular,False
2018_francia_australia,2018,Australia,trent_sainsbury,Trent Sainsbury,DF,20,titular,False
2018_francia_australia,2018,Australia,aaron_mooy,Aaron Mooy,MC,13,titular,False
2018_francia_australia,2018,Australia,mile_jedinak,Mile Jedinak,MC,15,titular,True
2018_francia_australia,2018,Australia,tom_rogic,Tom Rogic,MC,23,titular,False
2018_francia_australia,2018,Australia,mathew_leckie,Mathew Leckie,DL,7,titular,False
2018_francia_australia,2018,Australia,robbie_kruse,Robbie Kruse,DL,10,titular,False
2018_francia_australia,2018,Australia,andrew_nabbout,Andrew Nabbout,DL,11,titular,False
2018_francia_australia,2018,Australia,jackson_irvine,Jackson Irvine,MC,22,ingresado,False
2018_francia_australia,2018,Australia,tomi_juric,Tomi Juric,DL,9,ingresado,False
2018_francia_australia,2018,Australia,daniel_arzani,Daniel Arzani,DL,17,ingresado,False
2018_francia_australia,2018,Australia,brad_jones,Brad Jones,AR,12,suplente_no_jugo,False
2018_francia_australia,2018,Australia,danny_vukovic,Danny Vukovic,AR,18,suplente_no_jugo,False
2018_francia_australia,2018,Australia,milos_degenek,Milos Degenek,DF,2,suplente_no_jugo,False
2018_francia_australia,2018,Australia,james_meredith,James Meredith,DF,3,suplente_no_jugo,False
2018_francia_australia,2018,Australia,matthew_jurman,Matthew Jurman,DF,6,suplente_no_jugo,False
2018_francia_australia,2018,Australia,massimo_luongo,Massimo Luongo,MC,8,suplente_no_jugo,False
2018_francia_australia,2018,Australia,tim_cahill,Tim Cahill,DL,4,suplente_no_jugo,False
2018_francia_australia,2018,Australia,jamie_maclaren,Jamie Maclaren,DL,14,suplente_no_jugo,False
2018_francia_australia,2018,Australia,dimitri_petratos,Dimitri Petratos,DL,21,suplente_no_jugo,False
2018_francia_australia,2018,Australia,,Bert Van Marwijk,DT,,entrenador,False
2018_peru_dinamarca,2018,Perú,pedro_gallese,Pedro Gallese,AR,1,titular,False
2018_peru_dinamarca,2018,Perú,alberto_junior_rodriguez,Alberto Rodríguez,DF,2,titular,True
2018_peru_dinamarca,2018,Perú,miguel_trauco,Miguel Trauco,DF,6,titular,False
2018_peru_dinamarca,2018,Perú,christian_ramos,Christian Ramos,DF,15,titular,False
2018_peru_dinamarca,2018,Perú,luis_advincula,Luis Advíncula,DF,17,titular,False
2018_peru_dinamarca,2018,Perú,christian_cueva,Christian Cueva,MC,8,titular,False
2018_peru_dinamarca,2018,Perú,renato_tapia,Renato Tapia,MC,13,titular,False
2018_peru_dinamarca,2018,Perú,yoshimar_yotun,Yoshimar Yotún,MC,19,titular,False
2018_peru_dinamarca,2018,Perú,jefferson_farfan,Jefferson Farfán,DL,10,titular,False
2018_peru_dinamarca,2018,Perú,andre_carrillo,André Carrillo,DL,18,titular,False
2018_peru_dinamarca,2018,Perú,edison_flores,Edison Flores,DL,20,titular,False
2018_peru_dinamarca,2018,Perú,pedro_aquino,Pedro Aquino,MC,23,ingresado,False
2018_peru_dinamarca,2018,Perú,paolo_guerrero,Paolo Guerrero,DL,9,ingresado,False
2018_peru_dinamarca,2018,Perú,raul_ruidiaz,Raúl Ruidíaz,DL,11,ingresado,False
2018_peru_dinamarca,2018,Perú,carlos_caceda,Carlos Cáceda,AR,12,suplente_no_jugo,False
2018_peru_dinamarca,2018,Perú,jose_carvallo,José Carvallo,AR,21,suplente_no_jugo,False
2018_peru_dinamarca,2018,Perú,aldo_corzo,Aldo Corzo,DF,3,suplente_no_jugo,False
2018_peru_dinamarca,2018,Perú,anderson_santamaria,Anderson Santamaría,DF,4,suplente_no_jugo,False
2018_peru_dinamarca,2018,Perú,miguel_araujo,Miguel Araujo,DF,5,suplente_no_jugo,False
2018_peru_dinamarca,2018,Perú,nilson_loyola,Nilson Loyola,DF,22,suplente_no_jugo,False
2018_peru_dinamarca,2018,Perú,paolo_hurtado,Paolo Hurtado,MC,7,suplente_no_jugo,False
2018_peru_dinamarca,2018,Perú,andy_polo,Andy Polo,MC,14,suplente_no_jugo,False
2018_peru_dinamarca,2018,Perú,wilder_cartagena,Wilder Cartagena,MC,16,suplente_no_jugo,False
2018_peru_dinamarca,2018,Perú,,Ricardo Gareca,DT,,entrenador,False
2018_peru_dinamarca,2018,Dinamarca,kasper_schmeichel,Kasper Schmeichel,AR,1,titular,False
2018_peru_dinamarca,2018,Dinamarca,simon_kjaer,Simon Kjaer,DF,4,titular,True
2018_peru_dinamarca,2018,Dinamarca,andreas_christensen,Andreas Christensen,DF,6,titular,False
2018_peru_dinamarca,2018,Dinamarca,henrik_dalsgaard,Henrik Dalsgaard,DF,14,titular,False
2018_peru_dinamarca,2018,Dinamarca,jens_stryger_larsen,Jens Stryger Larsen,DF,17,titular,False
2018_peru_dinamarca,2018,Dinamarca,william_kvist,William Kvist,MC,7,titular,False
2018_peru_dinamarca,2018,Dinamarca,thomas_delaney,Thomas Delaney,MC,8,titular,False
2018_peru_dinamarca,2018,Dinamarca,christian_eriksen,Christian Eriksen,MC,10,titular,False
2018_peru_dinamarca,2018,Dinamarca,nicolai_jorgensen,Nicolai Jørgensen,DL,9,titular,False
2018_peru_dinamarca,2018,Dinamarca,yussuf_poulsen,Yussuf Yurary Poulsen,DL,20,titular,False
2018_peru_dinamarca,2018,Dinamarca,pione_sisto,Pione Sisto,DL,23,titular,False
2018_peru_dinamarca,2018,Dinamarca,mathias_jorgensen,Mathias Jørgensen,DF,13,ingresado,False
2018_peru_dinamarca,2018,Dinamarca,lasse_schone,Lasse Schöne,MC,19,ingresado,False
2018_peru_dinamarca,2018,Dinamarca,martin_braithwaite,Martin Braithwaite,DL,11,ingresado,False
2018_peru_dinamarca,2018,Dinamarca,jonas_lossl,Jonas Lössl,AR,16,suplente_no_jugo,False
2018_peru_dinamarca,2018,Dinamarca,frederik_ronnow,Frederik Ronnow,AR,22,suplente_no_jugo,False
2018_peru_dinamarca,2018,Dinamarca,jannik_vestergaard,Jannik Vestergaard,DF,3,suplente_no_jugo,False
2018_peru_dinamarca,2018,Dinamarca,jonas_knudsen,Jonas Knudsen,DF,5,suplente_no_jugo,False
2018_peru_dinamarca,2018,Dinamarca,michael_krohn_dehli,Michael Krohn-Dehli,MC,2,suplente_no_jugo,False
2018_peru_dinamarca,2018,Dinamarca,lukas_lerager,Lukas Lerager,MC,18,suplente_no_jugo,False
2018_peru_dinamarca,2018,Dinamarca,kasper_dolberg,Kasper Dolberg,DL,12,suplente_no_jugo,False
2018_peru_dinamarca,2018,Dinamarca,viktor_fischer,Viktor Fischer,DL,15,suplente_no_jugo,False
2018_peru_dinamarca,2018,Dinamarca,andreas_cornelius,Andreas Cornelius,DL,21,suplente_no_jugo,False
2018_peru_dinamarca,2018,Dinamarca,,Age Hareide,DT,,entrenador,False
2018_argentina_islandia,2018,Argentina,wilfredo_caballero,Wilfredo Caballero,AR,23,titular,False
2018_argentina_islandia,2018,Argentina,nicolas_tagliafico,Nicolas Tagliafico,DF,3,titular,False
2018_argentina_islandia,2018,Argentina,marcos_rojo,Marcos Rojo,DF,16,titular,False
2018_argentina_islandia,2018,Argentina,nicolas_otamendi,Nicolas Otamendi,DF,17,titular,False
2018_argentina_islandia,2018,Argentina,eduardo_salvio,Eduardo Salvio,DF,18,titular,False
2018_argentina_islandia,2018,Argentina,lucas_biglia,Lucas Biglia,MC,5,titular,False
2018_argentina_islandia,2018,Argentina,angel_di_maria,Angel Di Maria,MC,11,titular,False
2018_argentina_islandia,2018,Argentina,maximiliano_meza,Maximiliano Meza,MC,13,titular,False
2018_argentina_islandia,2018,Argentina,javier_mascherano,Javier Mascherano,MC,14,titular,False
2018_argentina_islandia,2018,Argentina,lionel_messi,Lionel Messi,DL,10,titular,True
2018_argentina_islandia,2018,Argentina,sergio_aguero,Sergio Agüero,DL,19,titular,False
2018_argentina_islandia,2018,Argentina,ever_banega,Ever Banega,MC,7,ingresado,False
2018_argentina_islandia,2018,Argentina,cristian_pavon,Cristian Pavón,MC,22,ingresado,False
2018_argentina_islandia,2018,Argentina,gonzalo_higuain,Gonzalo Higuain,DL,9,ingresado,False
2018_argentina_islandia,2018,Argentina,nahuel_guzman,Nahuel Guzmán,AR,1,suplente_no_jugo,False
2018_argentina_islandia,2018,Argentina,franco_armani,Franco Armani,AR,12,suplente_no_jugo,False
2018_argentina_islandia,2018,Argentina,gabriel_mercado,Gabriel Mercado,DF,2,suplente_no_jugo,False
2018_argentina_islandia,2018,Argentina,cristian_ansaldi,Cristian Ansaldi,DF,4,suplente_no_jugo,False
2018_argentina_islandia,2018,Argentina,federico_fazio,Federico Fazio,DF,6,suplente_no_jugo,False
2018_argentina_islandia,2018,Argentina,marcos_acuna,Marcos Acuña,DF,8,suplente_no_jugo,False
2018_argentina_islandia,2018,Argentina,enzo_perez,Enzo Pérez,MC,15,suplente_no_jugo,False
2018_argentina_islandia,2018,Argentina,giovani_lo_celso,Giovani Lo Celso,MC,20,suplente_no_jugo,False
2018_argentina_islandia,2018,Argentina,paulo_dybala,Paulo Dybala,DL,21,suplente_no_jugo,False
2018_argentina_islandia,2018,Argentina,,Jorge Sampaoli,DT,,entrenador,False
2018_argentina_islandia,2018,Islandia,hannes_halldorsson,Hannes Halldorsson,AR,1,titular,False
2018_argentina_islandia,2018,Islandia,birkir_mar_saevarsson,Birkir Már Saevarsson,DF,2,titular,False
2018_argentina_islandia,2018,Islandia,ragnar_sigurdsson,Ragnar Sigurdsson,DF,6,titular,False
2018_argentina_islandia,2018,Islandia,kari_arnason,Kári Árnason,DF,14,titular,False
2018_argentina_islandia,2018,Islandia,hordur_magnusson,Hördur Magnússon,DF,18,titular,False
2018_argentina_islandia,2018,Islandia,johann_gudmundsson,Jóhann Berg Gudmundsson,MC,7,titular,False
2018_argentina_islandia,2018,Islandia,birkir_bjarnason,Birkir Bjarnason,MC,8,titular,False
2018_argentina_islandia,2018,Islandia,gylfi_sigurosson,Gylfi Sigurdsson,MC,10,titular,False
2018_argentina_islandia,2018,Islandia,aron_gunnarsson,Aron Gunnarsson,MC,17,titular,True
2018_argentina_islandia,2018,Islandia,emil_hallfredsson,Emil Hallfredsson,MC,20,titular,False
2018_argentina_islandia,2018,Islandia,alfred_finnbogason,Alfred Finnbogason,DL,11,titular,False
2018_argentina_islandia,2018,Islandia,ari_skulason,Ari Skúlason,DF,23,ingresado,False
2018_argentina_islandia,2018,Islandia,rurik_gislason,Rúrik Gíslason,MC,19,ingresado,False
2018_argentina_islandia,2018,Islandia,bjorn_siguroarson,Björn Sigurðarson,DL,9,ingresado,False
2018_argentina_islandia,2018,Islandia,frederik_schram,Frederik Schram,AR,12,suplente_no_jugo,False
2018_argentina_islandia,2018,Islandia,runar_alex_runarsson,Runar Alex Runarsson,AR,13,suplente_no_jugo,False
2018_argentina_islandia,2018,Islandia,sverrir_ingi_ingason,Sverrir Ingi Ingason,DF,5,suplente_no_jugo,False
2018_argentina_islandia,2018,Islandia,holmar_eyjolfsson,Hólmar Örn Eyjólfsson,DF,15,suplente_no_jugo,False
2018_argentina_islandia,2018,Islandia,samuel_fridjonsson,Samúel Fridjónsson,MC,3,suplente_no_jugo,False
2018_argentina_islandia,2018,Islandia,albert_gudmundsson,Albert Gudmundsson,MC,4,suplente_no_jugo,False
2018_argentina_islandia,2018,Islandia,olafur_skulason,Ólafur Ingi Skúlason,MC,16,suplente_no_jugo,False
2018_argentina_islandia,2018,Islandia,arnor_traustason,Arnór Ingvi Traustason,MC,21,suplente_no_jugo,False
2018_argentina_islandia,2018,Islandia,jon_bodvarsson,Jón Dadi Bödvarsson,DL,22,suplente_no_jugo,False
2018_argentina_islandia,2018,Islandia,,Heimir Hallgrimsson,DT,,entrenador,False
2018_croacia_nigeria,2018,Croacia,danijel_subasic,Danijel Subasic,AR,23,titular,False
2018_croacia_nigeria,2018,Croacia,sime_vrsaljko,Sime Vrsaljko,DF,2,titular,False
2018_croacia_nigeria,2018,Croacia,ivan_strinic,Ivan Strinić,DF,3,titular,False
2018_croacia_nigeria,2018,Croacia,dejan_lovren,Dejan Lovren,DF,6,titular,False
2018_croacia_nigeria,2018,Croacia,domagoj_vida,Domagoj Vida,DF,21,titular,False
2018_croacia_nigeria,2018,Croacia,ivan_rakitic,Ivan Rakitic,MC,7,titular,False
2018_croacia_nigeria,2018,Croacia,luka_modric,Luka Modric,MC,10,titular,True
2018_croacia_nigeria,2018,Croacia,ivan_perisic,Ivan Perisic,DL,4,titular,False
2018_croacia_nigeria,2018,Croacia,andrej_kramaric,Andrej Kramarić,DL,9,titular,False
2018_croacia_nigeria,2018,Croacia,mario_mandzukic,Mario Mandzukic,DL,17,titular,False
2018_croacia_nigeria,2018,Croacia,ante_rebic,Ante Rebic,DL,18,titular,False
2018_croacia_nigeria,2018,Croacia,mateo_kovacic,Mateo Kovacic,MC,8,ingresado,False
2018_croacia_nigeria,2018,Croacia,marcelo_brozovic,Marcelo Brozovic,MC,11,ingresado,False
2018_croacia_nigeria,2018,Croacia,marko_pjaca,Marko Pjaca,DL,20,ingresado,False
