anio,seleccion_id,jugador_id,posicion,camiseta,club
2002,37,4001,DL,9,"12-Ago-1981 1.82 m / 5' 11"""
2002,37,2835,DL,11,"10-May-1974 1.73 m / 5' 8"""
2002,37,454,DL,12,"17-Ago-1977 1.88 m / 6' 2"""
2002,37,624,DL,20,"15-Oct-1977 1.87 m / 6' 1"""
2002,37,601,DL,21,"24-Mar-1972 1.88 m / 6' 2"""
2002,46,2355,AR,1,"19-Sep-1963 1.91 m / 6' 3"""
2002,46,4640,AR,13,"11-Ago-1966 1.87 m / 6' 1"""
2002,46,4047,AR,22,"01-Ago-1970 1.94 m / 6' 4"""
2002,46,2220,DF,2,"18-May-1977 1.80 m / 5' 10"""
2002,46,2152,DF,3,"20-Dic-1980 1.73 m / 5' 8"""
2002,46,580,DF,5,"07-Nov-1978 1.88 m / 6' 2"""
2002,46,513,DF,6,"18-Sep-1974 1.88 m / 6' 2"""
2002,46,4641,DF,12,"13-Oct-1979 1.85 m / 6' 0"""
2002,46,4309,DF,14,"05-Ago-1980 1.77 m / 5' 9"""
2002,46,4642,DF,15,"24-Jul-1966 1.86 m / 6' 1"""
2002,46,4643,DF,16,"03-Sep-1970 1.84 m / 6' 0"""
2002,46,4644,MC,4,"02-Mar-1973 1.77 m / 5' 9"""
2002,46,492,MC,7,"02-May-1975 1.83 m / 6' 0"""
2002,46,618,MC,8,"16-Nov-1974 1.70 m / 5' 6"""
2002,46,2052,MC,18,"20-Ene-1981 1.80 m / 5' 10"""
2002,46,465,MC,19,"08-Nov-1981 1.75 m / 5' 8"""
2002,46,4645,MC,21,"21-Ene-1975 1.79 m / 5' 10"""
2002,46,4639,MC,23,"29-Dic-1978 1.70 m / 5' 6"""
2002,46,4646,DL,9,"09-Apr-1975 1.76 m / 5' 9"""
2002,46,581,DL,10,"14-Dic-1979 1.72 m / 5' 7"""
2002,46,582,DL,11,"11-Ene-1978 1.88 m / 6' 2"""
2002,46,4647,DL,17,"02-Apr-1966 1.83 m / 6' 0"""
2002,46,4638,DL,20,"13-Jun-1980 1.70 m / 5' 6"""
2002,48,4585,AR,1,"20-Apr-1976 1.87 m / 6' 1"""
2002,48,4588,AR,16,"10-Oct-1970 1.84 m / 6' 0"""
2002,48,4589,AR,23,"11-Ago-1968 1.89 m / 6' 2"""
2002,48,2103,DF,2,"20-Apr-1976 1.83 m / 6' 0"""
2002,48,4586,DF,3,"31-Ago-1977 1.77 m / 5' 9"""
2002,48,4590,DF,4,"28-Jun-1971 1.83 m / 6' 0"""
2002,48,2192,DF,5,"19-Ene-1969 1.83 m / 6' 0"""
2002,48,558,DF,14,"12-Dic-1973 1.90 m / 6' 2"""
2002,48,4591,DF,15,"21-Sep-1979 1.87 m / 6' 1"""
2002,48,2444,DF,18,"09-Jul-1974 1.73 m / 5' 8"""
2002,48,4592,DF,20,"29-Jun-1979 1.77 m / 5' 9"""
2002,48,2441,MC,6,"10-Ago-1971 1.79 m / 5' 10"""
2002,48,2102,MC,7,"18-Jun-1971 1.77 m / 5' 9"""
2002,48,506,MC,8,"11-Apr-1974 1.75 m / 5' 8"""
2002,48,4587,MC,12,"12-Ago-1972 1.76 m / 5' 9"""
2002,48,4593,MC,22,"28-Feb-1974 1.77 m / 5' 9"""
2002,48,559,DL,9,"02-Mar-1979 1.77 m / 5' 9"""
2002,48,539,DL,10,"08-Jul-1980 1.76 m / 5' 9"""
2002,48,2837,DL,11,"01-Feb-1977 1.85 m / 6' 0"""
2002,48,2836,DL,13,"06-Jun-1977 1.72 m / 5' 7"""
2002,48,803,DL,17,"06-Oct-1966 1.95 m / 6' 4"""
2002,48,4594,DL,19,"14-May-1979 1.78 m / 5' 10"""
2002,48,2104,DL,21,"10-Mar-1981 1.80 m / 5' 10"""
2002,53,28,AR,1,"28-Ene-1978 1.91 m / 6' 3"""
2002,53,4741,AR,12,"08-Jul-1977 1.90 m / 6' 2"""
2002,53,4742,AR,22,"02-Dic-1971 1.96 m / 6' 5"""
2002,53,2205,DF,2,"12-Apr-1973 1.85 m / 6' 0"""
2002,53,2308,DF,3,"26-Jun-1968 1.86 m / 6' 1"""
2002,53,2229,DF,4,"08-Ene-1977 1.81 m / 5' 11"""
2002,53,1900,DF,5,"13-Sep-1973 1.75 m / 5' 8"""
2002,53,4415,DF,13,"19-Mar-1976 1.87 m / 6' 1"""
2002,53,4743,DF,15,"12-Ago-1973 1.87 m / 6' 1"""
2002,53,478,DF,23,"19-Ago-1973 1.93 m / 6' 3"""
2002,53,2231,MC,6,"10-Apr-1977 1.80 m / 5' 10"""
2002,53,2065,MC,8,"09-Ene-1978 1.77 m / 5' 9"""
2002,53,4740,MC,11,"01-Apr-1973 1.85 m / 6' 0"""
2002,53,623,MC,14,"03-Jun-1971 1.77 m / 5' 9"""
2002,53,2243,MC,16,"26-Jul-1966 1.73 m / 5' 8"""
2002,53,2230,MC,17,"17-May-1974 1.77 m / 5' 9"""
2002,53,497,MC,19,"19-Feb-1977 1.81 m / 5' 11"""
2002,53,500,DL,7,"09-Nov-1974 1.73 m / 5' 8"""
2002,53,479,DL,9,"09-Ago-1973 1.81 m / 5' 11"""
2002,53,493,DL,10,"27-Sep-1976 1.80 m / 5' 10"""
2002,53,4744,DL,18,"07-Apr-1973 1.86 m / 6' 1"""
2002,53,2206,DL,20,"18-Jun-1974 1.72 m / 5' 7"""
2002,53,524,DL,21,"12-Jul-1973 1.85 m / 6' 0"""
2002,55,2029,AR,1,"15-Ago-1975 1.80 m / 5' 10"""
2002,55,4141,AR,12,"15-Apr-1976 1.86 m / 6' 1"""
2002,55,4784,AR,23,"02-Ago-1979 1.87 m / 6' 1"""
2002,55,2299,DF,2,"06-Ago-1970 1.80 m / 5' 10"""
2002,55,4781,DF,3,"14-Mar-1977 1.83 m / 6' 0"""
2002,55,4782,DF,4,"07-Oct-1975 1.80 m / 5' 10"""
2002,55,4785,DF,6,"23-Sep-1973 1.78 m / 5' 10"""
2002,55,2166,DF,16,"09-Jul-1979 1.82 m / 5' 11"""
2002,55,1964,DF,17,"07-Feb-1977 1.76 m / 5' 9"""
2002,55,528,MC,5,"18-Sep-1979 1.81 m / 5' 11"""
2002,55,572,MC,7,"22-Ene-1977 1.75 m / 5' 8"""
2002,55,571,MC,8,"30-Apr-1972 1.68 m / 5' 6"""
2002,55,2030,MC,14,"20-Jul-1977 1.78 m / 5' 10"""
2002,55,4461,MC,15,"01-Sep-1976 1.81 m / 5' 11"""
2002,55,4463,MC,18,"27-Sep-1979 1.75 m / 5' 8"""
2002,55,4466,MC,19,"05-Apr-1979 1.73 m / 5' 8"""
2002,55,4786,MC,20,"24-Ene-1978 1.73 m / 5' 8"""
2002,55,2134,MC,21,"30-Dic-1977 1.78 m / 5' 10"""
2002,55,4783,MC,22,"14-May-1980 1.81 m / 5' 11"""
2002,55,4787,DL,9,"18-Jun-1976 1.80 m / 5' 10"""
2002,55,666,DL,10,"23-Sep-1967 1.78 m / 5' 10"""
2002,55,527,DL,11,"05-Jun-1976 1.82 m / 5' 11"""
2002,55,4462,DL,13,"27-May-1977 1.77 m / 5' 9"""
2002,59,2207,AR,1,"01-Feb-1973 1.71 m / 5' 7"""
2002,59,4380,AR,12,"21-Sep-1973 1.84 m / 6' 0"""
2002,59,565,AR,23,"15-Oct-1966 1.75 m / 5' 8"""
2002,59,4720,DF,2,"05-Jun-1971 1.88 m / 6' 2"""
2002,59,2223,DF,5,"23-Ago-1972 1.84 m / 6' 0"""
2002,59,2227,DF,16,"22-Ago-1975 1.76 m / 5' 9"""
2002,59,4721,DF,20,"28-Ene-1979 1.74 m / 5' 8"""
2002,59,3443,DF,22,"01-Apr-1974 1.68 m / 5' 6"""
2002,59,4382,MC,3,"14-Ago-1974 1.75 m / 5' 8"""
2002,59,315,MC,4,"13-Feb-1979 1.85 m / 6' 0"""
2002,59,548,MC,6,"30-Apr-1979 1.73 m / 5' 8"""
2002,59,4383,MC,7,"10-Oct-1975 1.68 m / 5' 6"""
2002,59,633,MC,8,"11-May-1967 1.74 m / 5' 8"""
2002,59,4716,MC,11,"08-Sep-1974 1.82 m / 5' 11"""
2002,59,4717,MC,13,"21-Dic-1968 1.83 m / 6' 0"""
2002,59,2326,MC,14,"02-Apr-1973 1.71 m / 5' 7"""
2002,59,4722,MC,18,"15-Ago-1975 1.76 m / 5' 9"""
2002,59,4718,MC,19,"05-Feb-1971 1.73 m / 5' 8"""
2002,59,547,DL,9,"14-Ago-1973 1.82 m / 5' 11"""
2002,59,43,DL,10,"17-Ene-1973 1.78 m / 5' 10"""
2002,59,605,DL,15,"22-Dic-1968 1.72 m / 5' 7"""
2002,59,4719,DL,17,"28-Apr-1973 1.75 m / 5' 8"""
2002,59,2204,DL,21,"08-May-1973 1.71 m / 5' 7"""
2002,60,4679,AR,1,"16-Oct-1967 1.86 m / 6' 1"""
2002,60,3881,AR,12,"08-Apr-1984 1.86 m / 6' 1"""
2002,60,1887,AR,22,"29-Ago-1982 1.85 m / 6' 0"""
2002,60,4680,DF,3,"29-Ago-1978 1.72 m / 5' 7"""
2002,60,4681,DF,5,"01-May-1978 1.82 m / 5' 11"""
2002,60,2149,DF,6,"26-Mar-1974 1.86 m / 6' 1"""
2002,60,4015,DF,13,"18-Apr-1980 1.83 m / 6' 0"""
2002,60,4686,DF,14,"21-Jul-1980 1.79 m / 5' 10"""
2002,60,2120,DF,16,"05-Oct-1972 1.85 m / 6' 0"""
2002,60,4687,DF,19,"21-Jul-1979 1.85 m / 6' 0"""
2002,60,3879,MC,2,"06-Sep-1980 1.85 m / 6' 0"""
2002,60,606,MC,8,"22-Dic-1970 1.80 m / 5' 10"""
2002,60,2290,MC,10,"14-Ago-1973 1.75 m / 5' 8"""
2002,60,4682,MC,11,"22-May-1974 1.83 m / 6' 0"""
2002,60,4684,MC,15,"24-Dic-1981 1.78 m / 5' 10"""
2002,60,4688,MC,20,"24-Ago-1978 1.79 m / 5' 10"""
2002,60,4018,DL,4,"01-Ago-1976 1.97 m / 6' 5"""
2002,60,4685,DL,7,"11-Jul-1980 1.66 m / 5' 5"""
2002,60,4683,DL,9,"01-Oct-1984 1.77 m / 5' 9"""
2002,60,541,DL,17,"12-Feb-1982 1.78 m / 5' 10"""
2002,60,4689,DL,18,"03-Nov-1974 1.90 m / 6' 2"""
2002,60,4019,DL,21,"08-Ene-1982 1.79 m / 5' 10"""
2002,60,4690,DL,23,"03-Mar-1985 1.70 m / 5' 6"""
2002,65,2347,AR,1,"27-Jul-1965 1.94 m / 6' 4"""
2002,65,4160,AR,12,"30-Jun-1977 1.80 m / 5' 10"""
2002,65,2117,AR,22,"02-Ago-1970 1.82 m / 5' 11"""
2002,65,516,DF,2,"02-Apr-1971 1.78 m / 5' 10"""
2002,65,4658,DF,3,"05-Jul-1975 1.81 m / 5' 11"""
2002,65,4313,DF,4,"17-Feb-1971 1.80 m / 5' 10"""
2002,65,655,DF,5,"20-Ago-1970 1.77 m / 5' 9"""
2002,65,2118,DF,17,"17-Apr-1973 1.79 m / 5' 10"""
2002,65,2115,DF,18,"05-Oct-1979 1.81 m / 5' 11"""
2002,65,4659,DF,19,"08-Feb-1977 1.82 m / 5' 11"""
2002,65,2002,DF,21,"29-Ago-1974 1.74 m / 5' 8"""
2002,65,4655,MC,6,"25-Jun-1968 1.76 m / 5' 9"""
2002,65,4656,MC,8,"24-Ago-1970 1.70 m / 5' 6"""
2002,65,2005,MC,10,"25-Mar-1972 1.75 m / 5' 8"""
2002,65,2007,MC,13,"16-Jul-1976 1.79 m / 5' 10"""
2002,65,2151,MC,14,"01-Mar-1980 1.76 m / 5' 9"""
2002,65,4163,MC,15,"02-Oct-1977 1.76 m / 5' 9"""
2002,65,4657,MC,16,"23-Ene-1977 1.78 m / 5' 10"""
2002,65,4660,DL,7,"31-Jul-1973 1.80 m / 5' 10"""
2002,65,515,DL,9,"16-Ago-1981 1.91 m / 6' 3"""
2002,65,565,DL,11,"11-Ago-1970 1.75 m / 5' 8"""
2002,65,658,DL,20,"19-Mar-1971 1.83 m / 6' 0"""
2002,65,469,DL,23,"10-Ene-1980 1.76 m / 5' 9"""
2002,67,4807,AR,1,"23-Mar-1973 1.87 m / 6' 1"""
2002,67,2215,AR,12,"10-May-1972 1.85 m / 6' 0"""
2002,67,4811,AR,22,"19-Jul-1968 1.91 m / 6' 3"""
2002,67,4810,DF,2,"07-Mar-1973 1.86 m / 6' 1"""
2002,67,4812,DF,3,"10-Oct-1967 1.84 m / 6' 0"""
2002,67,2048,DF,4,"22-Apr-1976 1.83 m / 6' 0"""
2002,67,2137,DF,6,"16-Oct-1972 1.87 m / 6' 1"""
2002,67,4813,DF,13,"13-Mar-1979 1.86 m / 6' 1"""
2002,67,4808,DF,15,"10-May-1971 1.87 m / 6' 1"""
2002,67,2047,DF,20,"24-Mar-1973 1.87 m / 6' 1"""
2002,67,4814,MC,5,"11-Mar-1973 1.81 m / 5' 11"""
2002,67,2138,MC,7,"08-Apr-1972 1.80 m / 5' 10"""
2002,67,4809,MC,10,"02-Feb-1974 1.91 m / 6' 3"""
2002,67,4815,MC,16,"20-Feb-1974 1.85 m / 6' 0"""
2002,67,2175,MC,17,"06-Oct-1974 1.76 m / 5' 9"""
2002,67,1986,MC,18,"15-May-1976 1.80 m / 5' 10"""
2002,67,2216,MC,21,"07-Feb-1971 1.78 m / 5' 10"""
2002,67,4816,MC,23,"15-Feb-1971 1.80 m / 5' 10"""
2002,67,2217,DL,8,"17-Feb-1972 1.82 m / 5' 11"""
2002,67,578,DL,9,"23-Jun-1974 1.83 m / 6' 0"""
2002,67,577,DL,11,"22-Dic-1978 1.80 m / 5' 10"""
2002,67,579,DL,14,"22-Apr-1976 1.83 m / 6' 0"""
2002,67,4283,DL,19,"12-Sep-1976 1.80 m / 5' 10"""
2002,68,4842,AR,1,"15-Oct-1969 1.84 m / 6' 0"""
2002,68,4848,AR,15,"20-Oct-1975 1.87 m / 6' 1"""
2002,68,2093,AR,16,"11-Feb-1976 1.88 m / 6' 2"""
2002,68,2174,DF,2,"14-Oct-1971 1.88 m / 6' 2"""
2002,68,4849,DF,3,"30-Nov-1972 1.89 m / 6' 2"""
2002,68,4413,DF,4,"09-Feb-1979 1.78 m / 5' 10"""
2002,68,4843,DF,5,"02-Ago-1969 1.84 m / 6' 0"""
2002,68,4846,DF,13,"09-Apr-1978 1.84 m / 6' 0"""
2002,68,2173,DF,18,"24-Sep-1977 1.84 m / 6' 0"""
2002,68,537,DF,22,"03-May-1976 1.85 m / 6' 0"""
2002,68,4844,DF,23,"27-Mar-1973 1.73 m / 5' 8"""
2002,68,4850,MC,6,"30-Ago-1970 1.77 m / 5' 9"""
2002,68,553,MC,10,"29-Mar-1972 1.80 m / 5' 10"""
2002,68,2833,MC,12,"15-Ene-1983 1.79 m / 5' 10"""
2002,68,4851,MC,14,"06-Ago-1970 1.82 m / 5' 11"""
2002,68,4847,MC,17,"20-Jun-1969 1.75 m / 5' 8"""
2002,68,2091,MC,20,"25-Sep-1976 1.78 m / 5' 10"""
2002,68,2092,DL,7,"04-Nov-1972 1.80 m / 5' 10"""
2002,68,2214,DL,8,"19-Ago-1971 1.71 m / 5' 7"""
2002,68,428,DL,9,"28-Apr-1973 1.81 m / 5' 11"""
2002,68,4845,DL,11,"15-Nov-1974 1.77 m / 5' 9"""
2002,68,4852,DL,19,"21-Feb-1972 1.80 m / 5' 10"""
2002,68,503,DL,21,"05-Jul-1976 1.81 m / 5' 11"""
2002,72,4817,AR,1,"07-Oct-1974 1.88 m / 6' 2"""
2002,72,4821,AR,12,"02-Sep-1963 1.83 m / 6' 0"""
2002,72,4822,AR,23,"15-Oct-1973 1.93 m / 6' 3"""
2002,72,4818,DF,2,"05-Ene-1970 1.89 m / 6' 2"""
2002,72,2394,DF,3,"16-Sep-1970 1.88 m / 6' 2"""
2002,72,4819,DF,7,"14-Oct-1969 1.89 m / 6' 2"""
2002,72,4823,DF,13,"06-Sep-1972 1.85 m / 6' 0"""
2002,72,4824,DF,14,"06-Apr-1970 1.87 m / 6' 1"""
2002,72,2212,DF,18,"24-Jun-1976 1.83 m / 6' 0"""
2002,72,2210,MC,4,"01-May-1975 1.76 m / 5' 9"""
2002,72,2165,MC,5,"09-Sep-1975 1.83 m / 6' 0"""
2002,72,2139,MC,6,"06-Apr-1978 1.69 m / 5' 6"""
2002,72,533,MC,8,"02-Feb-1969 1.85 m / 6' 0"""
2002,72,532,MC,9,"29-May-1976 1.82 m / 5' 11"""
2002,72,4825,MC,10,"22-Ago-1968 1.81 m / 5' 11"""
2002,72,2141,MC,15,"20-Oct-1972 1.78 m / 5' 10"""
2002,72,4826,MC,17,"27-Feb-1976 1.70 m / 5' 6"""
2002,72,4820,MC,20,"21-Sep-1982 1.72 m / 5' 7"""
2002,72,2167,MC,21,"22-Dic-1975 1.89 m / 6' 2"""
2002,72,574,DL,11,"01-Apr-1974 1.87 m / 6' 1"""
2002,72,290,DL,16,"27-Nov-1982 1.75 m / 5' 8"""
2002,72,2164,DL,19,"25-Nov-1981 1.79 m / 5' 10"""
2002,72,576,DL,22,"26-Oct-1983 1.75 m / 5' 8"""
2002,73,4572,AR,1,"17-May-1975 1.85 m / 6' 0"""
2002,73,4576,AR,16,"28-Sep-1972 1.87 m / 6' 1"""
2002,73,4577,AR,22,"14-Dic-1972 1.71 m / 5' 7"""
2002,73,2177,DF,2,"12-Feb-1977 1.77 m / 5' 9"""
2002,73,4573,DF,4,"29-Dic-1974 1.87 m / 6' 1"""
2002,73,4578,DF,5,"12-Dic-1981 1.85 m / 6' 0"""
2002,73,2101,DF,6,"24-Mar-1976 1.80 m / 5' 10"""
2002,73,4574,DF,13,"02-Jul-1975 1.84 m / 6' 0"""
2002,73,2179,DF,17,"10-Sep-1973 1.79 m / 5' 10"""
2002,73,2182,DF,21,"19-Oct-1977 1.82 m / 5' 11"""
2002,73,4579,MC,3,"07-Dic-1977 1.80 m / 5' 10"""
2002,73,554,MC,10,"30-Dic-1974 1.83 m / 6' 0"""
2002,73,4580,MC,12,"12-Mar-1977 1.84 m / 6' 0"""
2002,73,4575,MC,14,"20-Feb-1979 1.80 m / 5' 11"""
2002,73,540,MC,15,"10-Feb-1977 1.84 m / 6' 0"""
2002,73,504,MC,19,"28-Ene-1978 1.93 m / 6' 3"""
2002,73,4581,MC,20,"25-Jun-1976 1.78 m / 5' 10"""
2002,73,4582,MC,23,"31-Dic-1981 1.75 m / 5' 8"""
2002,73,583,DL,7,"10-May-1977 1.76 m / 5' 9"""
2002,73,4583,DL,8,"25-Sep-1965 1.86 m / 6' 1"""
2002,73,4584,DL,9,"22-Dic-1982 1.74 m / 5' 8"""
2002,73,2180,DL,11,"15-Ene-1981 1.80 m / 5' 10"""
2002,73,2221,DL,18,"05-Feb-1981 1.83 m / 6' 0"""
2002,75,4664,AR,1,"30-Ene-1970 1.96 m / 6' 5"""
2002,75,4661,AR,16,"27-Jun-1967 1.90 m / 6' 2"""
2002,75,4665,AR,20,"20-Apr-1976 1.82 m / 5' 11"""
2002,75,2197,DF,2,"26-Jun-1974 1.82 m / 5' 11"""
2002,75,2198,DF,3,"21-Ene-1977 1.74 m / 5' 8"""
2002,75,2113,DF,4,"25-Nov-1980 1.83 m / 6' 0"""
2002,75,4666,DF,5,"24-Mar-1974 1.71 m / 5' 7"""
2002,75,2114,DF,13,"11-Sep-1975 1.95 m / 6' 4"""
2002,75,563,DF,19,"12-Apr-1969 1.85 m / 6' 0"""
2002,75,4667,DF,22,"11-Apr-1979 1.80 m / 5' 10"""
2002,75,3975,MC,6,"25-Nov-1977 1.76 m / 5' 9"""
2002,75,518,MC,7,"21-May-1977 1.82 m / 5' 11"""
2002,75,4668,MC,8,"24-Jun-1969 1.69 m / 5' 6"""
2002,75,4662,MC,9,"26-May-1975 1.76 m / 5' 9"""
2002,75,4669,MC,10,"18-Mar-1974 1.69 m / 5' 6"""
2002,75,4670,MC,11,"11-Jul-1980 1.68 m / 5' 6"""
2002,75,517,MC,12,"10-Jul-1974 1.79 m / 5' 10"""
2002,75,2116,MC,15,"23-Jun-1975 1.80 m / 5' 10"""
2002,75,4671,MC,18,"07-Dic-1977 1.75 m / 5' 8"""
2002,75,1845,MC,21,"17-Mar-1982 1.73 m / 5' 8"""
2002,75,544,DL,14,"02-Dic-1977 1.78 m / 5' 10"""
2002,75,561,DL,17,"12-Nov-1977 1.81 m / 5' 11"""
2002,75,4663,DL,23,"27-Mar-1974 1.93 m / 6' 3"""
2002,76,4648,AR,1,"19-Mar-1973 1.93 m / 6' 3"""
2002,76,4650,AR,12,"29-Feb-1972 1.90 m / 6' 2"""
2002,76,4339,AR,23,"03-Oct-1981 1.99 m / 6' 6"""
2002,76,4335,DF,2,"03-Sep-1977 1.84 m / 6' 0"""
2002,76,4651,DF,3,"18-Ago-1971 1.85 m / 6' 0"""
2002,76,2148,DF,4,"09-Feb-1971 1.86 m / 6' 1"""
2002,76,4652,DF,5,"25-Nov-1975 1.89 m / 6' 2"""
2002,76,4653,DF,13,"07-May-1973 1.79 m / 5' 10"""
2002,76,4336,DF,14,"11-Nov-1978 1.79 m / 5' 10"""
2002,76,2112,DF,15,"06-Oct-1972 1.89 m / 6' 2"""
2002,76,2004,DF,16,"15-Apr-1973 1.87 m / 6' 1"""
2002,76,2003,MC,6,"21-Apr-1979 1.77 m / 5' 9"""
2002,76,514,MC,7,"29-Dic-1971 1.81 m / 5' 11"""
2002,76,560,MC,8,"17-Jul-1976 1.77 m / 5' 9"""
2002,76,445,MC,9,"16-Apr-1977 1.76 m / 5' 9"""
2002,76,2195,MC,17,"10-Mar-1969 1.72 m / 5' 7"""
2002,76,2086,MC,18,"16-Ene-1974 1.78 m / 5' 10"""
2002,76,4654,MC,19,"04-Jun-1980 1.80 m / 5' 10"""
2002,76,4345,MC,20,"28-Ago-1977 1.78 m / 5' 10"""
2002,76,466,DL,10,"05-Jul-1973 1.80 m / 5' 10"""
2002,76,467,DL,11,"20-Sep-1971 1.77 m / 5' 9"""
2002,76,49,DL,21,"03-Oct-1981 1.95 m / 6' 5"""
2002,76,4649,DL,22,"10-Apr-1974 1.85 m / 6' 0"""
2002,81,4539,AR,1,"13-Apr-1966 1.88 m / 6' 2"""
2002,81,4832,AR,16,"14-Feb-1976 1.88 m / 6' 2"""
2002,81,4833,AR,22,"13-Jul-1975 1.79 m / 5' 10"""
2002,81,2209,DF,2,"08-Apr-1973 1.85 m / 6' 0"""
2002,81,4827,DF,4,"25-May-1975 1.80 m / 5' 10"""
2002,81,2037,DF,6,"25-Ene-1977 1.80 m / 5' 10"""
2002,81,552,DF,12,"16-Ago-1970 1.74 m / 5' 8"""
2002,81,4834,DF,14,"23-Ene-1977 1.82 m / 5' 11"""
2002,81,441,DF,15,"30-Ago-1975 1.92 m / 6' 3"""
2002,81,4835,DF,17,"16-Ago-1971 1.76 m / 5' 9"""
2002,81,4836,DF,19,"20-Ago-1978 1.78 m / 5' 10"""
2002,81,2270,DF,23,"21-Mar-1974 1.80 m / 5' 10"""
2002,81,2332,MC,3,"15-May-1971 1.78 m / 5' 10"""
2002,81,2140,MC,8,"23-Feb-1974 1.71 m / 5' 7"""
2002,81,2171,MC,10,"07-Ene-1976 1.83 m / 6' 0"""
2002,81,1983,MC,13,"08-Apr-1973 1.86 m / 6' 1"""
2002,81,4828,MC,18,"08-Sep-1981 1.70 m / 5' 6"""
2002,81,2172,MC,21,"09-May-1975 1.78 m / 5' 10"""
2002,81,438,DL,5,"12-Jul-1978 1.71 m / 5' 7"""
2002,81,4830,DL,7,"22-Mar-1976 1.75 m / 5' 8"""
2002,81,4837,DL,9,"07-Jul-1971 1.75 m / 5' 8"""
2002,81,4829,DL,11,"16-Nov-1972 1.76 m / 5' 9"""
2002,81,4831,DL,20,"11-Ene-1981 1.78 m / 5' 10"""
2002,80,2237,AR,1,"10-May-1973 1.86 m / 6' 1"""
2002,80,4733,AR,12,"15-Oct-1974 1.73 m / 5' 8"""
2002,80,4734,AR,23,"10-Mar-1975 1.83 m / 6' 0"""
2002,80,2160,DF,2,"13-Dic-1973 1.85 m / 6' 0"""
2002,80,568,DF,3,"24-Nov-1968 1.81 m / 5' 11"""
2002,80,2124,DF,4,"26-Dic-1977 1.80 m / 5' 10"""
2002,80,2126,DF,5,"29-May-1973 1.88 m / 6' 2"""
2002,80,4730,DF,16,"30-Oct-1976 1.83 m / 6' 0"""
2002,80,2125,DF,20,"14-May-1973 1.78 m / 5' 10"""
2002,80,4735,MC,7,"19-Oct-1973 1.69 m / 5' 6"""
2002,80,2163,MC,8,"24-Ago-1970 1.75 m / 5' 8"""
2002,80,4731,MC,10,"24-Dic-1978 1.68 m / 5' 6"""
2002,80,4736,MC,13,"31-Oct-1974 1.77 m / 5' 9"""
2002,80,4737,MC,14,"23-Apr-1970 1.80 m / 5' 10"""
2002,80,2228,MC,18,"17-May-1972 1.78 m / 5' 10"""
2002,80,4738,MC,19,"08-Dic-1971 1.82 m / 5' 12"""
2002,80,549,MC,21,"07-Sep-1980 1.71 m / 5' 7"""
2002,80,569,MC,22,"30-Jul-1973 1.86 m / 6' 1"""
2002,80,4732,DL,6,"02-Ene-1972 1.80 m / 5' 10"""
2002,80,586,DL,9,"01-Sep-1971 1.91 m / 6' 3"""
2002,80,522,DL,11,"01-Ago-1976 1.76 m / 5' 9"""
2002,80,4739,DL,15,"23-Nov-1979 1.75 m / 5' 8"""
2002,80,585,DL,17,"10-Ago-1975 1.84 m / 6' 0"""
2002,83,2178,AR,1,"26-Dic-1979 1.89 m / 6' 2"""
2002,83,4609,AR,12,"27-Ene-1978 1.86 m / 6' 1"""
2002,83,4610,AR,23,"25-Jun-1977 1.81 m / 5' 11"""
2002,83,2106,DF,2,"03-Feb-1971 1.76 m / 5' 9"""
2002,83,4611,DF,3,"15-Feb-1978 1.78 m / 5' 10"""
2002,83,2181,DF,4,"03-Sep-1971 1.79 m / 5' 10"""
2002,83,507,DF,6,"17-Sep-1974 1.86 m / 6' 1"""
2002,83,4604,DF,14,"09-Oct-1979 1.90 m / 6' 2"""
2002,83,4612,DF,19,"17-May-1980 1.81 m / 5' 11"""
2002,83,2142,MC,5,"11-May-1977 1.86 m / 6' 1"""
2002,83,4605,MC,7,"22-Feb-1975 1.75 m / 5' 8"""
2002,83,4606,MC,8,"14-May-1978 1.72 m / 5' 7"""
2002,83,4613,MC,15,"30-May-1978 1.66 m / 5' 5"""
2002,83,2144,MC,16,"04-Jul-1976 1.76 m / 5' 9"""
2002,83,4614,MC,22,"19-Jul-1976 1.86 m / 6' 1"""
2002,83,2145,DL,9,"02-Nov-1972 1.78 m / 5' 10"""
2002,83,4615,DL,10,"14-Oct-1973 1.85 m / 6' 0"""
2002,83,4607,DL,11,"22-Ago-1976 1.81 m / 5' 11"""
2002,83,2143,DL,13,"17-Oct-1976 1.93 m / 6' 3"""
2002,83,4608,DL,17,"14-Sep-1978 1.78 m / 5' 10"""
2002,83,555,DL,18,"21-Feb-1975 1.97 m / 6' 5"""
2002,83,556,DL,20,"17-Mar-1976 1.78 m / 5' 10"""
2002,83,50,DL,21,"19-May-1979 1.81 m / 5' 11"""
1998,1,5085,AR,1,12-Mar-1962
1998,1,2185,AR,12,"15-Jun-1969 1.88 m / 6' 2"""
1998,1,4263,AR,22,"10-Nov-1969 1.90 m / 6' 2"""
1998,1,2361,DF,2,"10-May-1972 1.84 m / 6' 0"""
1998,1,2266,DF,3,06-Dic-1969
1998,1,2371,DF,4,06-Oct-1965
1998,1,2461,DF,5,21-Apr-1965
1998,1,2855,DF,6,01-May-1966
1998,1,2350,DF,14,"08-Sep-1972 1.88 m / 6' 2"""
1998,1,5086,DF,19,16-Oct-1966
1998,1,614,MC,7,02-Sep-1967
1998,1,23,MC,8,21-Mar-1961
