jugador_id,nombre,nombre_completo,fecha_nacimiento,lugar_nacimiento,altura,apodo,sitio_web,redes_sociales
3494,Odion Ighalo,,16-Jun-1989,,"1.81 m / 5' 11""",,,
3495,Alex Iwobi,,03-May-1996,,"1.80 m / 5' 10""",,,
3496,Simeon Nwankwo,,07-May-1992,,"1.98 m / 6' 5""",,,
3497,Kelechi Iheanacho,,03-Oct-1996,,"1.87 m / 6' 1""",,,
3498,Ikechukwu Ezenwa,,16-Oct-1988,,"1.86 m / 6' 1""",,,
3499,Daniel Akpeyi,,03-Ago-1986,,"1.87 m / 6' 1""",,,
3500,Elderson Echiéjilé,,20-Ene-1988,,"1.84 m / 6' 0""",,,
3501,Chidozie Awaziem,,01-Ene-1997,,"1.89 m / 6' 2""",,,
3502,Tyronne Ebuehi,,16-Dic-1995,,"1.87 m / 6' 1""",,,
3503,Joel Obi,,22-May-1991,,"1.77 m / 5' 9""",,,
3504,Ogenyi Onazi,,25-Dic-1992,,"1.73 m / 5' 8""",,,
3505,John Ogu,,20-Apr-1988,,"1.92 m / 6' 3""",,,
3506,Miranda,,07-Sep-1984,,"1.86 m / 6' 1""",,,
3507,Cassio,,06-Jul-1987,,"1.95 m / 6' 4""",,,
3508,Pedro Geromel,,21-Sep-1985,,"1.90 m / 6' 2""",,,
3509,Douglas Costa,,14-Sep-1990,,"1.72 m / 5' 7""",,,
3510,Taison,,13-Ene-1988,,"1.72 m / 5' 7""",,,
3511,Yvon Mvogo,,06-Jun-1994,,"1.88 m / 6' 2""",,,
3512,Roman Bürki,,14-Nov-1990,,"1.87 m / 6' 1""",,,
3513,François Moubandje,,21-Jun-1990,,"1.82 m / 5' 11""",,,
3514,Mario Gavranovic,,24-Nov-1989,,"1.75 m / 5' 8""",,,
3515,Daniel Colindres,,10-Ene-1985,,"1.80 m / 5' 10""",,,
3516,Patrick Pemberton,,24-Apr-1982,,"1.78 m / 5' 10""",,,
3517,Leonel Moreira,,04-Apr-1990,,"1.80 m / 5' 10""",,,
3518,Ian Smith,,06-Mar-1998,,"1.77 m / 5' 9""",,,
3519,Kenner Gutiérrez,,09-Jun-1989,,"1.79 m / 5' 10""",,,
3520,Rodney Wallace,,17-Jun-1988,,,,,
3521,Randall Azofeifa,,30-Dic-1984,,"1.82 m / 5' 11""",,,
3522,Vladimir Stojkovic,,28-Jul-1983,,"1.95 m / 6' 4""",,,
3523,Duško Tošić,,19-Ene-1985,,"1.84 m / 6' 0""",,,
3524,Antonio Rukavina,,26-Ene-1984,,"1.77 m / 5' 9""",,,
3525,Uroš Spajić,,13-Feb-1993,,"1.88 m / 6' 2""",,,
3526,Milan Rodić,,02-Apr-1991,,"1.85 m / 6' 0""",,,
3527,Marvin Plattenhardt,,26-Ene-1992,,"1.81 m / 5' 11""",,,
3528,Julian Draxler,,20-Sep-1993,,"1.85 m / 6' 0""",,,
3529,Timo Werner,,06-Mar-1996,,"1.81 m / 5' 11""",,,
3530,Mario Gomez,,10-Jul-1985,,"1.89 m / 6' 2""",,,
3531,Jonas Hector,,27-May-1990,,"1.85 m / 6' 0""",,,
3532,Sebastian Rudy,,28-Feb-1990,,"1.79 m / 5' 10""",,,
3533,Hugo Ayala,,31-Mar-1987,,"1.83 m / 6' 0""",,,
3534,José de Jesús Corona,,26-Ene-1981,,"1.84 m / 6' 0""",,,
3535,Jonathan dos Santos,,26-Apr-1990,,"1.73 m / 5' 8""",,,
3536,Javier Aquino,,11-Feb-1990,,"1.65 m / 5' 4""",,,
3537,Marco Fabián,,21-Jul-1989,,"1.70 m / 5' 6""",,,
3538,Jesús Manuel Corona,,06-Ene-1993,,"1.73 m / 5' 8""",,,
3539,Robin Olsen,,08-Ene-1990,,"1.98 m / 6' 5""",,,
3540,Pontus Jansson,,13-Feb-1991,,"1.90 m / 6' 2""",,,
3541,Marcus Berg,,17-Ago-1986,,"1.84 m / 6' 0""",,,
3542,Gustav Svensson,,07-Feb-1987,,"1.84 m / 6' 0""",,,
3543,Oscar Hiljemark,,28-Jun-1992,,"1.84 m / 6' 0""",,,
3544,Isaac Kiese Thelin,,24-Jun-1992,,"1.89 m / 6' 2""",,,
3545,Karl-Johan Johnsson,,28-Ene-1990,,"1.87 m / 6' 1""",,,
3546,Kristoffer Nordfeldt,,23-Jun-1989,,"1.90 m / 6' 2""",,,
3547,Martin Olsson,,17-May-1988,,"1.70 m / 5' 6""",,,
3548,Filip Helander,,22-Apr-1993,,"1.92 m / 6' 3""",,,
3549,Emil Krafth,,02-Ago-1994,,"1.81 m / 5' 11""",,,
3550,Marcus Rohdén,,11-May-1991,,"1.82 m / 5' 11""",,,
3551,Jimmy Durmaz,,22-Mar-1989,,"1.80 m / 5' 10""",,,
3552,Victor Lindelöf,,17-Jul-1994,,"1.87 m / 6' 1""",,,
3553,Joo-Ho Park,,16-Ene-1987,,"1.76 m / 5' 9""",,,
3554,Hyun-soo Jang,,01-Ene-1993,,"1.79 m / 5' 10""",,,
3555,Min-woo Kim,,25-Feb-1990,,"1.72 m / 5' 7""",,,
3556,Jin-hyeon Kim,,06-Jul-1987,,"1.92 m / 6' 3""",,,
3557,Seung-hyun Jung,,03-Apr-1994,,"1.90 m / 6' 2""",,,
3558,Ban-suk Oh,,20-May-1988,,"1.89 m / 6' 2""",,,
3559,Young-sun Yun,,04-Oct-1988,,"1.85 m / 6' 0""",,,
3560,Yo-han Go,,10-Mar-1988,,"1.70 m / 5' 6""",,,
3561,Se-jong Ju,,30-Oct-1990,,"1.76 m / 5' 9""",,,
3562,Dedryck Boyata,,29-Nov-1990,,"1.88 m / 6' 2""",,,
3563,Thomas Vermaelen,,14-Nov-1985,,"1.82 m / 5' 11""",,,
3564,Jaime Penedo,,26-Sep-1981,,"1.86 m / 6' 1""",,,
3565,Román Torres,,20-Mar-1986,,"1.88 m / 6' 2""",,,
3566,Blas Pérez,,13-Mar-1981,,"1.87 m / 6' 1""",,,
3567,Gabriel Torres,,31-Oct-1988,,"1.80 m / 5' 10""",,,
3568,Ismael Díaz,,12-May-1997,,"1.81 m / 5' 11""",,,
3569,José Calderón,,14-Ago-1985,,"1.87 m / 6' 1""",,,
3570,Álex Rodríguez,,05-Ago-1990,,"1.97 m / 6' 5""",,,
3571,Harold Cummings,,03-Ene-1992,,"1.80 m / 5' 10""",,,
3572,Adolfo Machado,,14-Feb-1985,,"1.83 m / 6' 0""",,,
3573,Luis Ovalle,,07-Sep-1988,,"1.77 m / 5' 9""",,,
3574,Valentín Pimentel,,30-May-1991,,"1.85 m / 6' 0""",,,
3575,Abdiel Arroyo,,13-Dic-1993,,"1.87 m / 6' 2""",,,
3576,Syam Ben Youssef,,31-Mar-1989,,"1.89 m / 6' 2""",,,
3577,Farouk Ben Mustapha,,01-Jul-1989,,"1.94 m / 6' 4""",,,
3578,Mohamed Amine Ben Amor,,03-May-1992,,"1.80 m / 5' 10""",,,
3579,Saber Khalifa,,14-Oct-1986,,,,,
3580,Yohan Benalouane,,28-Mar-1987,,"1.87 m / 6' 1""",,,
3581,Oussama Haddadi,,28-Ene-1992,,"1.88 m / 6' 2""",,,
3582,Rami Bedoui,,19-Ene-1990,,"1.87 m / 6' 1""",,,
3583,Hamdi Nagguez,,28-Oct-1992,,"1.95 m / 6' 4""",,,
3584,Saîf-Eddine Khaoui,,27-Apr-1995,,"1.80 m / 5' 10""",,,
3585,Ahmed Khalil,,08-Jun-1991,,"1.78 m / 5' 10""",,,
3586,Bassem Srarfi,,25-Jun-1997,,"1.76 m / 5' 9""",,,
3587,Ashley Young,,09-Jul-1985,,"1.75 m / 5' 8""",,,
3588,Jack Butland,,10-Mar-1993,,"1.96 m / 6' 5""",,,
3589,Danny Rose,,02-Jul-1990,,"1.73 m / 5' 8""",,,
3590,Gary Cahill,,19-Dic-1985,,"1.91 m / 6' 3""",,,
3591,Phil Jones,,21-Feb-1992,,"1.80 m / 5' 10""",,,
3592,Fabian Delph,,21-Nov-1989,,"1.74 m / 5' 8""",,,
3593,Jamie Vardy,,11-Ene-1997,,"1.79 m / 5' 10""",,,
3594,Danny Welbeck,,26-Nov-1990,,"1.85 m / 6' 0""",,,
3595,Michał Pazdan,,21-Sep-1987,,"1.81 m / 5' 11""",,,
3596,Thiago Cionek,,21-Apr-1986,,"1.84 m / 6' 0""",,,
3597,Lukasz Piszczek,,03-Jun-1985,,"1.84 m / 6' 0""",,,
3598,Maciej Rybus,,19-Ago-1989,,"1.73 m / 5' 8""",,,
3599,Jakub Błaszczykowski,,14-Dic-1985,,"1.75 m / 5' 8""",,,
3600,Dawid Kownacki,,14-Mar-1997,,"1.87 m / 6' 1""",,,
3601,Bartosz Białkowski,,06-Jul-1987,,"1.94 m / 6' 4""",,,
3602,Lukasz Fabianski,,18-Apr-1985,,"1.90 m / 6' 2""",,,
3603,Karol Linetty,,02-Feb-1995,,"1.76 m / 5' 9""",,,
3604,Sławomir Peszko,,19-Feb-1985,,"1.73 m / 5' 8""",,,
3605,Rafał Kurzawa,,29-Ene-1993,,"1.82 m / 5' 11""",,,
3606,Lukasz Teodorczyk,,03-Jun-1991,,"1.85 m / 6' 0""",,,
3607,Khadim N'Diaye,,30-Nov-1984,,"1.85 m / 6' 0""",,,
3608,Alfred N'Diaye,,06-Mar-1990,,"1.87 m / 6' 1""",,,
3609,Mame Biram Diouf,,19-Dic-1987,,"1.85 m / 6' 0""",,,
3610,Moussa Konaté,,03-Apr-1993,,"1.83 m / 6' 0""",,,
3611,Abdoulaye Diallo,,30-Mar-1992,,"1.89 m / 6' 2""",,,
3612,Adama Mbengué,,01-Dic-1993,,"1.78 m / 5' 10""",,,
3613,Kara Mbodji,,11-Nov-1989,,"1.92 m / 6' 3""",,,
3614,Lamine Gassama,,20-Oct-1989,,"1.81 m / 5' 11""",,,
3615,Badou N'Diaye,,27-Oct-1990,,"1.79 m / 5' 10""",,,
3616,Moussa Sow,,19-Ene-1986,,"1.80 m / 5' 10""",,,
3617,Diafra Sakho,,24-Dic-1989,,"1.84 m / 6' 0""",,,
3618,Keita Baldé,,08-Mar-1995,,"1.84 m / 6' 0""",,,
3619,David Ospina,,31-Ago-1988,,"1.83 m / 6' 0""",,,
3620,Óscar Murillo,,18-Apr-1988,,"1.84 m / 6' 0""",,,
3621,Dávinson Sánchez,,12-Jun-1996,,"1.87 m / 6' 1""",,,
3622,Jefferson Lerma,,25-Oct-1994,,"1.82 m / 5' 11""",,,
3623,José Izquierdo,,07-Jul-1992,,"1.71 m / 5' 7""",,,
3624,Camilo Vargas,,09-Mar-1989,,"1.85 m / 6' 0""",,,
3625,José Fernando Cuadrado,,01-Jun-1985,,,,,
3626,Cristian Zapata,,30-Sep-1986,,"1.89 m / 6' 2""",,,
3627,Farid Díaz,,20-Jul-1983,,"1.70 m / 5' 6""",,,
3628,Abel Aguilar,,06-Ene-1985,,"1.86 m / 6' 1""",,,
3629,Miguel Borja,,26-Ene-1993,,"1.83 m / 6' 0""",,,
3630,Gen Shoji,,11-Dic-1992,,"1.82 m / 5' 11""",,,
3631,Hotaru Yamaguchi,,06-Oct-1990,,"1.73 m / 5' 8""",,,
3632,Masaaki Higashiguchi,,12-May-1986,,"1.84 m / 6' 0""",,,
3633,Kosuke Nakamura,,27-Feb-1995,,"1.85 m / 6' 0""",,,
3634,Naomichi Ueda,,24-Oct-1994,,"1.86 m / 6' 1""",,,
3635,Gotoku Sakai,,14-Mar-1991,,"1.76 m / 5' 9""",,,
3636,Takashi Usami,,06-Apr-1992,,"1.78 m / 5' 10""",,,
3637,Ryota Oshima,,23-Ene-1993,,"1.68 m / 5' 6""",,,
3638,Yoshinori Muto,,15-Jul-1992,,"1.78 m / 5' 10""",,,
3639,Hernanes,,29-May-1985,,"1.80 m / 5' 10""",,,
3640,Bernard,,08-Sep-1992,,"1.68 m / 5' 6""",,,
3641,Jefferson,,20-Ene-1983,,"1.88 m / 6' 2""",,,
3642,Maxwell,,27-Ago-1981,,"1.76 m / 5' 9""",,,
3643,Henrique,,14-Oct-1986,,"1.85 m / 6' 0""",,,
3644,Nikica Jelavic,,27-Ago-1985,,"1.87 m / 6' 1""",,,
3645,Oliver Zelenika,,14-May-1993,,"1.92 m / 6' 3""",,,
3646,Danijel Pranjic,,02-Dic-1981,,"1.72 m / 5' 7""",,,
3647,Gordon Schildenfeld,,18-Mar-1985,,"1.91 m / 6' 3""",,,
3648,Ognjen Vukojevic,,20-Dic-1983,,"1.84 m / 6' 0""",,,
3649,Sammir,,23-Apr-1987,,"1.78 m / 5' 10""",,,
3650,Diego Reyes,,19-Sep-1992,,"1.89 m / 6' 2""",,,
3651,Miguel Ponce,,12-Apr-1989,,"1.76 m / 5' 9""",,,
3652,Isaác Brizuela,,28-Ago-1990,,"1.75 m / 5' 8""",,,
3653,Carlos Peña,,29-Mar-1990,,"1.78 m / 5' 10""",,,
3654,Alan Pulido,,08-Mar-1991,,"1.75 m / 5' 8""",,,
3655,Charles Itandje,,02-Nov-1982,,"1.93 m / 6' 3""",,,
3656,Benoit Assou-Ekotto,,24-Mar-1984,,"1.78 m / 5' 10""",,,
3657,Cedric Djeugoue,,28-Ago-1992,,"1.84 m / 6' 0""",,,
3658,Aurelien Chedjou,,20-Jun-1985,,"1.85 m / 6' 0""",,,
3659,Benjamin Moukandjo,,12-Nov-1988,,"1.79 m / 5' 10""",,,
3660,Pierre Webo,,20-Ene-1982,,"1.80 m / 5' 10""",,,
3661,Loïc Feudjou,,14-Apr-1992,,"1.82 m / 5' 11""",,,
3662,Sammy Ndjock,,25-Feb-1990,,"1.90 m / 6' 2""",,,
3663,Henri Bedimo,,04-Jun-1984,,"1.80 m / 5' 10""",,,
3664,Nyom,,10-May-1988,,"1.93 m / 6' 3""",,,
3665,Landry N'Guémo,,28-Nov-1985,,"1.72 m / 5' 7""",,,
3666,Jean Makoun,,29-May-1983,,"1.70 m / 5' 6""",,,
3667,Fabrice Olinga,,12-May-1996,,"1.72 m / 5' 7""",,,
3668,Raul Albiol,,04-Sep-1985,,"1.87 m / 6' 1""",,,
3669,Juanfran,,09-Ene-1985,,"1.80 m / 5' 11""",,,
3670,Javi Martinez,,02-Sep-1988,,"1.90 m / 6' 2""",,,
3671,Santiago Cazorla,,13-Dic-1984,,"1.63 m / 5' 4""",,,
3672,Jasper Cillessen,,20-Apr-1989,,"1.88 m / 6' 2""",,,
3673,Daryl Janmaat,,20-Jul-1989,,"1.85 m / 6' 0""",,,
3674,Joël Veltman,,15-Ene-1992,,"1.83 m / 6' 0""",,,
3675,Jeremain Lens,,24-Nov-1987,,"1.78 m / 5' 10""",,,
3676,Michel Vorm,,20-Oct-1983,,"1.82 m / 5' 11""",,,
3677,Tim Krul,,03-Apr-1988,,"1.88 m / 6' 2""",,,
3678,Paul Verhaegh,,01-Sep-1983,,"1.78 m / 5' 10""",,,
3679,Terence Kongolo,,14-Feb-1994,,"1.83 m / 6' 0""",,,
3680,Jordy Clasie,,27-Jun-1991,,"1.69 m / 5' 6""",,,
3681,Claudio Bravo,,13-Apr-1983,,"1.83 m / 6' 0""",,,
3682,Mauricio Isla,,12-Jun-1988,,"1.77 m / 5' 9""",,,
3683,Felipe Gutierrez,,08-Oct-1990,,"1.70 m / 5' 6""",,,
3684,Cristopher Toselli,,15-Jun-1988,,"1.83 m / 6' 0""",,,
3685,Johnny Herrera,,09-May-1981,,"1.84 m / 6' 0""",,,
3686,Miiko Albornoz,,30-Nov-1990,,"1.80 m / 5' 10""",,,
3687,José Rojas,,23-Jun-1983,,"1.76 m / 5' 9""",,,
3688,José Fuenzalida,,22-Feb-1985,,"1.68 m / 5' 6""",,,
3689,Fabian Orellana,,27-Ene-1986,,"1.68 m / 5' 6""",,,
3690,Esteban Paredes,,01-Ago-1980,,"1.79 m / 5' 10""",,,
3691,Ivan Franjic,,10-Sep-1987,,"1.80 m / 5' 10""",,,
3692,Jason Davidson,,29-Jun-1991,,"1.80 m / 5' 10""",,,
3693,Alex Wilkinson,,13-Ago-1984,,"1.87 m / 6' 1""",,,
3694,Tommy Oar,,10-Dic-1991,,"1.70 m / 5' 6""",,,
3695,Mark Bresciano,,11-Feb-1980,,"1.82 m / 5' 11""",,,
3696,Ryan McGowan,,15-Ago-1989,,"1.91 m / 6' 3""",,,
3697,Ben Halloran,,14-Jun-1992,,"1.80 m / 5' 10""",,,
3698,James Troisi,,03-Jul-1988,,"1.77 m / 5' 9""",,,
3699,Mitchell Langerak,,22-Ago-1988,,"1.91 m / 6' 3""",,,
3700,Eugene Galekovic,,12-Jun-1981,,"1.86 m / 6' 1""",,,
3701,Oliver Bozanic,,08-Ene-1989,,"1.77 m / 5' 9""",,,
3702,James Holland,,15-May-1989,,"1.80 m / 5' 10""",,,
3703,Matt McKay,,11-Ene-1983,,"1.71 m / 5' 7""",,,
3704,Dario Vidosic,,08-Apr-1987,,"1.85 m / 6' 0""",,,
3705,Adam Taggart,,02-Jun-1993,,"1.83 m / 6' 0""",,,
3706,Juan Zuñiga,,14-Dic-1985,,"1.72 m / 5' 7""",,,
3707,Víctor Ibarbo,,19-May-1990,,"1.88 m / 6' 2""",,,
3708,Alexander Mejía,,10-Jul-1988,,"1.78 m / 5' 10""",,,
3709,Farid Mondragon,,21-Jun-1971,,"1.88 m / 6' 2""",,,
3710,Eder Alvarez Balanta,,28-Feb-1993,,"1.81 m / 5' 11""",,,
3711,Carlos Valdés,,22-May-1985,,"1.83 m / 6' 0""",,,
3712,Carlos Carbonero,,25-Jul-1990,,"1.78 m / 5' 10""",,,
3713,Adrián Ramos,,22-Ene-1986,,"1.85 m / 6' 0""",,,
3714,Orestis Karnezis,,11-May-1985,,"1.88 m / 6' 2""",,,
3715,Giannis Maniatis,,12-Oct-1986,,"1.76 m / 5' 9""",,,
3716,Panagiotis Kone,,26-Jul-1987,,"1.84 m / 6' 0""",,,
3717,Georgios Karagounis,,06-Mar-1977,,"1.76 m / 5' 9""",,,
3718,Ioannis Fetfatzidis,,21-Dic-1990,,"1.65 m / 5' 4""",,,
3719,Panagiotis Glykos,,10-Oct-1986,,"1.87 m / 6' 1""",,,
3720,Stefanos Kapino,,18-Mar-1994,,"1.98 m / 6' 5""",,,
3721,Giorgios Tzavellas,,26-Nov-1987,,"1.83 m / 6' 0""",,,
3722,Vangelis Moras,,26-Ago-1981,,"1.93 m / 6' 3""",,,
3723,Loukas Vyntra,,05-Feb-1981,,"1.84 m / 6' 0""",,,
3724,Panagiotis Tachtsidis,,15-Ene-1991,,"1.93 m / 6' 3""",,,
3725,Boubacar Barry,,30-Dic-1979,,"1.80 m / 5' 10""",,,
3726,Serge Aurier,,24-Dic-1992,,"1.74 m / 5' 8""",,,
3727,Constant Djakpa,,17-Oct-1986,,"1.77 m / 5' 9""",,,
3728,Didier Ya Konan,,22-May-1984,,"1.74 m / 5' 8""",,,
3729,Sylvain Gbohouo,,29-Oct-1988,,,,,
3730,Sayouba Mandé,,15-Jun-1993,,"1.93 m / 6' 3""",,,
3731,Ousmane Viera,,21-Dic-1986,,"1.86 m / 6' 1""",,,
3732,Kolo Toure,,19-Mar-1981,,"1.83 m / 6' 0""",,,
3733,Jean-Daniel Akpa-Akpro,,11-Oct-1992,,"1.80 m / 5' 10""",,,
3734,Mathis Bolly,,14-Nov-1990,,"1.85 m / 6' 0""",,,
3735,Ismael Diomande,,28-Ago-1992,,"1.81 m / 5' 11""",,,
3736,Max Gradel,,30-Nov-1987,,"1.75 m / 5' 8""",,,
3737,Giovanni Sio,,31-Mar-1989,,"1.80 m / 5' 10""",,,
3738,Atsuto Uchida,,27-Mar-1988,,"1.76 m / 5' 9""",,,
3739,Yoichiro Kakitani,,03-Ene-1990,,"1.77 m / 5' 9""",,,
3740,Yoshito Okubo,,09-Jun-1982,,"1.70 m / 5' 6""",,,
3741,Shusaku Nishikawa,,18-Jun-1986,,"1.83 m / 6' 0""",,,
3742,Toshihiro Aoyama,,22-Feb-1986,,"1.74 m / 5' 8""",,,
3743,Masahiko Inoha,,28-Ago-1985,,"1.79 m / 5' 10""",,,
3744,Hiroshi Kiyotake,,12-Nov-1989,,"1.72 m / 5' 7""",,,
3745,Manabu Saito,,04-Apr-1990,,"1.69 m / 5' 6""",,,
3746,Alvaro González,,29-Oct-1984,,"1.75 m / 5' 8""",,,
3747,Abel Hernández,,08-Ago-1990,,"1.86 m / 6' 1""",,,
3748,Rodrigo Muñoz,,22-Ene-1982,,"1.84 m / 6' 0""",,,
3749,Gastón Ramírez,,02-Dic-1990,,"1.83 m / 6' 0""",,,
3750,Michael Barrantes,,04-Oct-1983,,"1.77 m / 5' 9""",,,
3751,Daniel Cambronero,,08-Ene-1986,,"1.80 m / 5' 10""",,,
3752,David Myrie,,01-Jun-1988,,"1.85 m / 6' 0""",,,
3753,Waylon Francis,,20-Sep-1990,,"1.77 m / 5' 9""",,,
3754,Roy Miller,,24-Nov-1984,,"1.86 m / 6' 1""",,,
3755,Diego Calvo,,25-Mar-1991,,"1.75 m / 5' 8""",,,
3756,Randall Brenes,,13-Ago-1983,,"1.73 m / 5' 8""",,,
3757,Joe Hart,,19-Apr-1987,,"1.91 m / 6' 3""",,,
3758,Leighton Baines,,11-Dic-1984,,"1.70 m / 5' 6""",,,
3759,Phil Jagielka,,17-Ago-1982,,"1.83 m / 6' 0""",,,
3760,Jack Wilshere,,01-Ene-1992,,"1.72 m / 5' 7""",,,
3761,Ben Foster,,03-Apr-1983,,"1.93 m / 6' 3""",,,
3762,Fraser Forster,,17-Mar-1988,,"2.01 m / 6' 7""",,,
3763,Chris Smalling,,22-Nov-1989,,"1.96 m / 6' 5""",,,
3764,Alex Oxlade-Chamberlain,,15-Ago-1993,,"1.80 m / 5' 10""",,,
3765,Rickie Lambert,,16-Feb-1982,,"1.87 m / 6' 1""",,,
3766,Salvatore Sirigu,,12-Ene-1987,,"1.92 m / 6' 3""",,,
3767,Matteo Darmian,,02-Dic-1989,,"1.82 m / 5' 11""",,,
3768,Andrea Barzagli,,08-May-1981,,"1.86 m / 6' 1""",,,
3769,Gabriel Paletta,,15-Feb-1986,,"1.90 m / 6' 2""",,,
3770,Antonio Candreva,,28-Feb-1987,,"1.80 m / 5' 10""",,,
3771,Marco Verratti,,05-Nov-1992,,"1.65 m / 5' 4""",,,
3772,Thiago Motta,,28-Ago-1982,,"1.87 m / 6' 1""",,,
3773,Marco Parolo,,25-Ene-1985,,"1.86 m / 6' 1""",,,
3774,Ciro Immobile,,20-Feb-1990,,"1.85 m / 6' 0""",,,
3775,Mattia Perin,,10-Nov-1992,,"1.88 m / 6' 2""",,,
3776,Ignazio Abate,,12-Nov-1986,,"1.80 m / 5' 10""",,,
3777,Leonardo Bonucci,,01-May-1987,,"1.90 m / 6' 2""",,,
3778,Alberto Aquilani,,07-Jun-1984,,"1.86 m / 6' 1""",,,
3779,Antonio Cassano,,12-Jul-1982,,"1.75 m / 5' 8""",,,
3780,Alessio Cerci,,23-Jul-1987,,"1.80 m / 5' 10""",,,
3781,Lorenzo Insigne,,04-Jun-1991,,"1.63 m / 5' 4""",,,
3782,Steve Von Bergen,,10-Jun-1983,,"1.83 m / 6' 0""",,,
3783,Valentin Stocker,,12-Apr-1989,,"1.78 m / 5' 10""",,,
3784,Jorge Guagua,,28-Sep-1981,,"1.79 m / 5' 10""",,,
3785,Walter Ayovi,,11-Ago-1979,,"1.71 m / 5' 7""",,,
3786,Christian Noboa,,09-Apr-1985,,"1.83 m / 6' 0""",,,
3787,Felipe Caicedo,,05-Sep-1988,,"1.87 m / 6' 1""",,,
3788,Michael Arroyo,,23-Apr-1987,,"1.77 m / 5' 9""",,,
3789,Joao Rojas,,14-Jun-1989,,"1.72 m / 5' 7""",,,
3790,Máximo Banguera,,16-Dic-1985,,"1.88 m / 6' 2""",,,
3791,Adrian Bone,,24-Nov-1988,,"1.88 m / 6' 2""",,,
3792,Óscar Bagüí,,10-Dic-1982,,"1.73 m / 5' 8""",,,
3793,Gabriel Achilier,,24-Mar-1985,,"1.82 m / 5' 11""",,,
3794,Renato Ibarra,,20-Ene-1991,,"1.75 m / 5' 8""",,,
3795,Oswaldo Minda,,26-Jul-1983,,"1.83 m / 6' 0""",,,
3796,Luis Saritama,,20-Oct-1983,,"1.75 m / 5' 8""",,,
3797,Fidel Martínez,,15-Feb-1990,,"1.76 m / 5' 9""",,,
3798,Jaime Ayoví,,21-Feb-1988,,"1.83 m / 6' 0""",,,
3799,Mathieu Debuchy,,28-Jul-1985,,"1.76 m / 5' 9""",,,
3800,Mamadou Sakho,,13-Feb-1990,,"1.87 m / 6' 1""",,,
3801,Rio Mavuba,,06-Mar-1984,,"1.71 m / 5' 7""",,,
3802,Stéphane Ruffier,,27-Sep-1986,,"1.87 m / 6' 1""",,,
3803,Mickael Landreau,,14-May-1979,,"1.84 m / 6' 0""",,,
3804,Eliaquim Mangala,,13-Feb-1991,,"1.87 m / 6' 1""",,,
3805,Bakari Sagna,,14-Feb-1983,,"1.75 m / 5' 8""",,,
3806,Lucas Digne,,20-Jul-1993,,"1.78 m / 5' 10""",,,
3807,Laurent Koscielny,,10-Sep-1985,,"1.85 m / 6' 0""",,,
3808,Rémy Cabella,,08-Mar-1990,,"1.72 m / 5' 7""",,,
3809,Morgan Schneiderlin,,08-Nov-1989,,"1.81 m / 5' 11""",,,
3810,Loïc Rémy,,02-Ene-1987,,"1.84 m / 6' 0""",,,
3811,Noel Valladares,,03-May-1977,,"1.79 m / 5' 10""",,,
3812,Maynor Figueroa,,02-May-1983,,"1.82 m / 5' 11""",,,
3813,Brayan Beckeles,,28-Nov-1985,,"1.86 m / 6' 1""",,,
3814,Roger Espinoza,,25-Oct-1986,,"1.78 m / 5' 10""",,,
3815,Andy Najar,,16-Mar-1993,,"1.70 m / 5' 6""",,,
3816,Jorge Claros,,08-Ene-1986,,"1.76 m / 5' 9""",,,
3817,Luis López,,13-Sep-1993,,"1.80 m / 5' 10""",,,
3818,Donis Escober,,03-Feb-1981,,"1.80 m / 5' 10""",,,
3819,Juan Pablo Montes,,26-Oct-1985,,"1.91 m / 6' 3""",,,
3820,Juan Carlos García,,08-Mar-1988,,"1.88 m / 6' 2""",,,
3821,Mario Martínez,,30-Jul-1989,,"1.73 m / 5' 8""",,,
3822,Edder Delgado,,20-Nov-1986,,"1.76 m / 5' 9""",,,
3823,Marvin Chávez,,03-Nov-1983,,"1.65 m / 5' 4""",,,
3824,Rony Martínez,,16-Ago-1988,,"1.80 m / 5' 10""",,,
3825,Sergio Romero,,22-Feb-1987,,"1.91 m / 6' 3""",,,
3826,Hugo Campagnaro,,27-Jun-1980,,"1.81 m / 5' 11""",,,
3827,Pablo Zabaleta,,16-Ene-1985,,"1.74 m / 5' 8""",,,
3828,Federico Fernández,,21-Feb-1989,,"1.90 m / 6' 2""",,,
3829,Fernando Gago,,10-Apr-1986,,"1.78 m / 5' 10""",,,
3830,Agustin Orion,,26-Jun-1981,,"1.87 m / 6' 1""",,,
3831,Mariano Andujar,,30-Jul-1983,,"1.80 m / 5' 10""",,,
3832,José Basanta,,03-Apr-1984,,"1.88 m / 6' 2""",,,
3833,Augusto Fernández,,10-Apr-1986,,"1.77 m / 5' 9""",,,
3834,Ricardo Álvarez,,12-Apr-1988,,"1.88 m / 6' 2""",,,
3835,Rodrigo Palacio,,05-Feb-1982,,"1.76 m / 5' 9""",,,
3836,Ezequiel Lavezzi,,03-May-1985,,"1.73 m / 5' 8""",,,
3837,Asmir Begovic,,20-Jun-1987,,"1.96 m / 6' 5""",,,
3838,Ermin Bicakcic,,24-Ene-1990,,"1.85 m / 6' 0""",,,
3839,Sead Kolasinac,,20-Jun-1993,,"1.83 m / 6' 0""",,,
3840,Zvjezdan Misimovic,,05-Jun-1982,,"1.80 m / 5' 10""",,,
3841,Mensur Mujdza,,28-Mar-1984,,"1.84 m / 6' 0""",,,
