anio,seleccion,seleccion_slug,jugador,jugador_slug,posicion,camiseta,fecha_nacimiento,altura,club,rol
2006,Arabia Saudita,arabia_saudita,Saud Kariri,saud_kariri,MC,14,08-Jul-1980,"1.84 m / 6' 0""","08-Jul-1980 1.84 m / 6' 0""",jugador
2006,Arabia Saudita,arabia_saudita,Khaled Aziz,khaled_aziz,MC,16,14-Jul-1981,"1.72 m / 5' 7""","14-Jul-1981 1.72 m / 5' 7""",jugador
2006,Arabia Saudita,arabia_saudita,Nawaf Al Temiyat,nawaf_al_temiyat,MC,18,28-Jun-1976,"1.76 m / 5' 9""","28-Jun-1976 1.76 m / 5' 9""",jugador
2006,Arabia Saudita,arabia_saudita,Mohammed Massad,mohammed_massad,MC,19,17-Feb-1983,"1.76 m / 5' 9""","17-Feb-1983 1.76 m / 5' 9""",jugador
2006,Arabia Saudita,arabia_saudita,Sami Al Jaber,sami_al_jaber,DL,9,11-Dic-1972,"1.76 m / 5' 9""","11-Dic-1972 1.76 m / 5' 9""",jugador
2006,Arabia Saudita,arabia_saudita,Saad Al Harthi,saad_al_harthi,DL,11,03-Feb-1984,"1.78 m / 5' 10""","03-Feb-1984 1.78 m / 5' 10""",jugador
2006,Arabia Saudita,arabia_saudita,Yasser Al Kahtani,yasser_al_kahtani,DL,20,10-Oct-1982,"1.66 m / 5' 5""","10-Oct-1982 1.66 m / 5' 5""",jugador
2006,Arabia Saudita,arabia_saudita,Malek Al Hawsawi,malek_al_hawsawi,DL,23,10-Ago-1981,"1.78 m / 5' 10""","10-Ago-1981 1.78 m / 5' 10""",jugador
2006,Arabia Saudita,arabia_saudita,Marcos Paqueta,,DT,,,,,entrenador
2006,Argentina,argentina,Roberto Abbondanzieri,roberto_abbondanzieri,AR,1,19-Ago-1972,"1.86 m / 6' 1""","19-Ago-1972 1.86 m / 6' 1""",jugador
2006,Argentina,argentina,Leonardo Franco,leonardo_franco,AR,12,20-May-1977,"1.88 m / 6' 2""","20-May-1977 1.88 m / 6' 2""",jugador
2006,Argentina,argentina,Oscar Ustari,oscar_ustari,AR,23,03-Jul-1986,"1.84 m / 6' 0""","03-Jul-1986 1.84 m / 6' 0""",jugador
2006,Argentina,argentina,Roberto Ayala,roberto_ayala,DF,2,14-Apr-1973,"1.77 m / 5' 9""","14-Apr-1973 1.77 m / 5' 9""",jugador
2006,Argentina,argentina,Juan Sorin,juan_sorin,DF,3,05-May-1976,"1.73 m / 5' 8""","05-May-1976 1.73 m / 5' 8""",jugador
2006,Argentina,argentina,Fabricio Coloccini,fabricio_coloccini,DF,4,22-Ene-1982,"1.83 m / 6' 0""","22-Ene-1982 1.83 m / 6' 0""",jugador
2006,Argentina,argentina,Gabriel Heinze,gabriel_heinze,DF,6,19-Apr-1978,"1.78 m / 5' 10""","19-Apr-1978 1.78 m / 5' 10""",jugador
2006,Argentina,argentina,Lionel Scaloni,lionel_scaloni,DF,13,16-May-1978,"1.82 m / 5' 11""","16-May-1978 1.82 m / 5' 11""",jugador
2006,Argentina,argentina,Gabriel Milito,gabriel_milito,DF,15,07-Sep-1980,"1.77 m / 5' 9""","07-Sep-1980 1.77 m / 5' 9""",jugador
2006,Argentina,argentina,Leandro Cufre,leandro_cufre,DF,17,09-May-1978,"1.77 m / 5' 9""","09-May-1978 1.77 m / 5' 9""",jugador
2006,Argentina,argentina,Nicolas Burdisso,nicolas_burdisso,DF,21,12-Apr-1981,"1.74 m / 5' 8""","12-Apr-1981 1.74 m / 5' 8""",jugador
2006,Argentina,argentina,Esteban Cambiasso,esteban_cambiasso,MC,5,18-Ago-1980,"1.78 m / 5' 10""","18-Ago-1980 1.78 m / 5' 10""",jugador
2006,Argentina,argentina,Javier Mascherano,javier_mascherano,MC,8,08-Jun-1984,"1.71 m / 5' 7""","08-Jun-1984 1.71 m / 5' 7""",jugador
2006,Argentina,argentina,Juan Román Riquelme,juan_roman_riquelme,MC,10,24-Jun-1978,"1.82 m / 5' 11""","24-Jun-1978 1.82 m / 5' 11""",jugador
2006,Argentina,argentina,Pablo Aimar,pablo_aimar,MC,16,03-Nov-1979,"1.70 m / 5' 6""","03-Nov-1979 1.70 m / 5' 6""",jugador
2006,Argentina,argentina,Maxi Rodriguez,maxi_rodriguez,MC,18,02-Ene-1981,"1.73 m / 5' 8""","02-Ene-1981 1.73 m / 5' 8""",jugador
2006,Argentina,argentina,Luis Gonzalez,luis_gonzalez,MC,22,19-Ene-1981,"1.85 m / 6' 0""","19-Ene-1981 1.85 m / 6' 0""",jugador
2006,Argentina,argentina,Javier Saviola,javier_saviola,DL,7,11-Dic-1981,"1.68 m / 5' 6""","11-Dic-1981 1.68 m / 5' 6""",jugador
2006,Argentina,argentina,Hernan Crespo,hernan_crespo,DL,9,05-Jul-1975,"1.84 m / 6' 0""","05-Jul-1975 1.84 m / 6' 0""",jugador
2006,Argentina,argentina,Carlos Tevez,carlos_tevez,DL,11,05-Feb-1984,"1.73 m / 5' 8""","05-Feb-1984 1.73 m / 5' 8""",jugador
2006,Argentina,argentina,Rodrigo Palacio,rodrigo_palacio,DL,14,05-Feb-1982,"1.76 m / 5' 9""","05-Feb-1982 1.76 m / 5' 9""",jugador
2006,Argentina,argentina,Lionel Messi,lionel_messi,DL,19,24-Jun-1987,"1.70 m / 5' 7""","24-Jun-1987 1.70 m / 5' 7""",jugador
2006,Argentina,argentina,Julio Cruz,julio_cruz,DL,20,10-Oct-1974,"1.90 m / 6' 2""","10-Oct-1974 1.90 m / 6' 2""",jugador
2006,Argentina,argentina,Jose Pekerman,,DT,,,,,entrenador
2006,Australia,australia,Mark Schwarzer,mark_schwarzer,AR,1,06-Oct-1972,"1.96 m / 6' 5""","06-Oct-1972 1.96 m / 6' 5""",jugador
2006,Australia,australia,Ante Covic,ante_covic,AR,12,13-Jun-1975,"1.92 m / 6' 3""","13-Jun-1975 1.92 m / 6' 3""",jugador
2006,Australia,australia,Zeljko Kalac,zeljko_kalac,AR,18,16-Dic-1972,"2.02 m / 6' 7""","16-Dic-1972 2.02 m / 6' 7""",jugador
2006,Australia,australia,Lucas Neill,lucas_neill,DF,2,09-Mar-1978,"1.85 m / 6' 0""","09-Mar-1978 1.85 m / 6' 0""",jugador
2006,Australia,australia,Craig Moore,craig_moore,DF,3,12-Dic-1975,"1.86 m / 6' 1""","12-Dic-1975 1.86 m / 6' 1""",jugador
2006,Australia,australia,Tony Popovic,tony_popovic,DF,6,04-Jul-1973,"1.93 m / 6' 3""","04-Jul-1973 1.93 m / 6' 3""",jugador
2006,Australia,australia,Scott Chipperfield,scott_chipperfield,DF,14,30-Dic-1975,"1.80 m / 5' 10""","30-Dic-1975 1.80 m / 5' 10""",jugador
2006,Australia,australia,Michael Beauchamp,michael_beauchamp,DF,16,08-Mar-1981,"1.91 m / 6' 3""","08-Mar-1981 1.91 m / 6' 3""",jugador
2006,Australia,australia,Mark Milligan,mark_milligan,DF,22,04-Ago-1985,"1.78 m / 5' 10""","04-Ago-1985 1.78 m / 5' 10""",jugador
2006,Australia,australia,Tim Cahill,tim_cahill,MC,4,06-Dic-1979,"1.80 m / 5' 10""","06-Dic-1979 1.80 m / 5' 10""",jugador
2006,Australia,australia,Jason Culina,jason_culina,MC,5,05-Ago-1980,"1.75 m / 5' 8""","05-Ago-1980 1.75 m / 5' 8""",jugador
2006,Australia,australia,Brett Emerton,brett_emerton,MC,7,22-Feb-1979,"1.85 m / 6' 0""","22-Feb-1979 1.85 m / 6' 0""",jugador
2006,Australia,australia,Josip Skoko,josip_skoko,MC,8,10-Dic-1975,"1.77 m / 5' 9""","10-Dic-1975 1.77 m / 5' 9""",jugador
2006,Australia,australia,Stan Lazaridis,stan_lazaridis,MC,11,16-Ago-1972,"1.75 m / 5' 8""","16-Ago-1972 1.75 m / 5' 8""",jugador
2006,Australia,australia,Vince Grella,vince_grella,MC,13,05-Oct-1979,"1.83 m / 6' 0""","05-Oct-1979 1.83 m / 6' 0""",jugador
2006,Australia,australia,Luke Wilkshire,luke_wilkshire,MC,20,02-Oct-1981,"1.77 m / 5' 9""","02-Oct-1981 1.77 m / 5' 9""",jugador
2006,Australia,australia,Mile Sterjovski,mile_sterjovski,MC,21,27-May-1979,"1.80 m / 5' 10""","27-May-1979 1.80 m / 5' 10""",jugador
2006,Australia,australia,Mark Bresciano,marco_bresciano,MC,23,11-Feb-1980,"1.82 m / 5' 11""","11-Feb-1980 1.82 m / 5' 11""",jugador
2006,Australia,australia,Mark Viduka,mark_viduka,DL,9,09-Oct-1975,"1.88 m / 6' 2""","09-Oct-1975 1.88 m / 6' 2""",jugador
2006,Australia,australia,Harry Kewell,harry_kewell,DL,10,22-Sep-1978,"1.83 m / 6' 0""","22-Sep-1978 1.83 m / 6' 0""",jugador
2006,Australia,australia,John Aloisi,john_aloisi,DL,15,05-Feb-1976,"1.88 m / 6' 2""","05-Feb-1976 1.88 m / 6' 2""",jugador
2006,Australia,australia,Archie Thompson,archie_thompson,DL,17,23-Oct-1978,"1.71 m / 5' 7""","23-Oct-1978 1.71 m / 5' 7""",jugador
2006,Australia,australia,Joshua Kennedy,joshua_kennedy,DL,19,20-Ago-1982,"1.92 m / 6' 3""","20-Ago-1982 1.92 m / 6' 3""",jugador
2006,Australia,australia,Guus Hiddink,,DT,,,,,entrenador
2006,Brasil,brasil,Dida,dida_2,AR,1,07-Oct-1973,"1.95 m / 6' 4""","07-Oct-1973 1.95 m / 6' 4""",jugador
2006,Brasil,brasil,Rogerio Ceni,rogerio_ceni,AR,12,22-Ene-1973,"1.88 m / 6' 2""","22-Ene-1973 1.88 m / 6' 2""",jugador
2006,Brasil,brasil,Julio Cesar,julio_cesar_2,AR,22,03-Sep-1979,"1.86 m / 6' 1""","03-Sep-1979 1.86 m / 6' 1""",jugador
2006,Brasil,brasil,Cafu,cafu,DF,2,07-Jun-1970,"1.76 m / 5' 9""","07-Jun-1970 1.76 m / 5' 9""",jugador
2006,Brasil,brasil,Lucio,lucio,DF,3,08-May-1978,"1.88 m / 6' 2""","08-May-1978 1.88 m / 6' 2""",jugador
2006,Brasil,brasil,Juan,juan,DF,4,01-Feb-1979,"1.82 m / 5' 11""","01-Feb-1979 1.82 m / 5' 11""",jugador
2006,Brasil,brasil,Roberto Carlos,roberto_carlos,DF,6,10-Apr-1973,"1.68 m / 5' 6""","10-Apr-1973 1.68 m / 5' 6""",jugador
2006,Brasil,brasil,Cicinho,cicinho,DF,13,24-Jun-1980,"1.72 m / 5' 7""","24-Jun-1980 1.72 m / 5' 7""",jugador
2006,Brasil,brasil,Luisao,luisao,DF,14,13-Feb-1981,"1.93 m / 6' 3""","13-Feb-1981 1.93 m / 6' 3""",jugador
2006,Brasil,brasil,Cris,cris,DF,15,03-Jun-1977,"1.83 m / 6' 0""","03-Jun-1977 1.83 m / 6' 0""",jugador
2006,Brasil,brasil,Gilberto Melo,gilberto_melo,DF,16,25-Apr-1976,"1.80 m / 5' 10""","25-Apr-1976 1.80 m / 5' 10""",jugador
2006,Brasil,brasil,Emerson,emerson,MC,5,04-Apr-1976,"1.82 m / 5' 11""","04-Apr-1976 1.82 m / 5' 11""",jugador
2006,Brasil,brasil,Kaká,kaka,MC,8,22-Apr-1982,"1.86 m / 6' 1""","22-Apr-1982 1.86 m / 6' 1""",jugador
2006,Brasil,brasil,Ronaldinho,ronaldinho,MC,10,21-Mar-1980,"1.83 m / 6' 0""","21-Mar-1980 1.83 m / 6' 0""",jugador
2006,Brasil,brasil,Ze Roberto,ze_roberto,MC,11,06-Jul-1974,"1.72 m / 5' 7""","06-Jul-1974 1.72 m / 5' 7""",jugador
2006,Brasil,brasil,Gilberto Silva,gilberto_silva,MC,17,07-Oct-1976,"1.90 m / 6' 2""","07-Oct-1976 1.90 m / 6' 2""",jugador
2006,Brasil,brasil,Mineiro,mineiro,MC,18,02-Ago-1975,"1.69 m / 5' 6""","02-Ago-1975 1.69 m / 5' 6""",jugador
2006,Brasil,brasil,Juninho Pernambucano,juninho_pernambucano,MC,19,30-Ene-1975,"1.78 m / 5' 10""","30-Ene-1975 1.78 m / 5' 10""",jugador
2006,Brasil,brasil,Ricardinho,ricardinho,MC,20,23-May-1976,"1.76 m / 5' 9""","23-May-1976 1.76 m / 5' 9""",jugador
2006,Brasil,brasil,Adriano,adriano,DL,7,17-Feb-1982,"1.89 m / 6' 2""","17-Feb-1982 1.89 m / 6' 2""",jugador
2006,Brasil,brasil,Ronaldo,ronaldo,DL,9,22-Sep-1976,"1.83 m / 6' 0""","22-Sep-1976 1.83 m / 6' 0""",jugador
2006,Brasil,brasil,Fred,fred,DL,21,03-Oct-1983,"1.85 m / 6' 0""","03-Oct-1983 1.85 m / 6' 0""",jugador
2006,Brasil,brasil,Robinho,robinho,DL,23,25-Ene-1984,"1.75 m / 5' 8""","25-Ene-1984 1.75 m / 5' 8""",jugador
2006,Brasil,brasil,Carlos Alberto Parreira,,DT,,,,,entrenador
2006,Corea del Sur,corea_del_sur,Woon Jae Lee,woon_jae_lee,AR,1,26-Apr-1973,"1.82 m / 5' 11""","26-Apr-1973 1.82 m / 5' 11""",jugador
2006,Corea del Sur,corea_del_sur,Yong Dae Kim,yong_dae_kim,AR,20,11-Oct-1979,"1.86 m / 6' 1""","11-Oct-1979 1.86 m / 6' 1""",jugador
2006,Corea del Sur,corea_del_sur,Young Kwang Kim,young_kwang_kim,AR,21,28-Jun-1983,"1.84 m / 6' 0""","28-Jun-1983 1.84 m / 6' 0""",jugador
2006,Corea del Sur,corea_del_sur,Young Chul Kim,young_chul_kim,DF,2,30-Jun-1976,"1.83 m / 6' 0""","30-Jun-1976 1.83 m / 6' 0""",jugador
2006,Corea del Sur,corea_del_sur,Dong Jin Kim,dong_jin_kim,DF,3,29-Ene-1982,"1.84 m / 6' 0""","29-Ene-1982 1.84 m / 6' 0""",jugador
2006,Corea del Sur,corea_del_sur,Jin Cheul Choi,jin_cheul_choi,DF,4,26-Mar-1971,"1.87 m / 6' 1""","26-Mar-1971 1.87 m / 6' 1""",jugador
2006,Corea del Sur,corea_del_sur,Jin Kyu Kim,jin_kyu_kim,DF,6,16-Feb-1985,"1.84 m / 6' 0""","16-Feb-1985 1.84 m / 6' 0""",jugador
2006,Corea del Sur,corea_del_sur,Young Pyo Lee,young_pyo_lee,DF,12,23-Apr-1977,"1.77 m / 5' 9""","23-Apr-1977 1.77 m / 5' 9""",jugador
2006,Corea del Sur,corea_del_sur,Sang Sik Kim,sang_sik_kim,DF,18,17-Dic-1976,"1.84 m / 6' 0""","17-Dic-1976 1.84 m / 6' 0""",jugador
2006,Corea del Sur,corea_del_sur,Chong Gug Song,chong_gug_song,DF,22,20-Feb-1979,"1.75 m / 5' 8""","20-Feb-1979 1.75 m / 5' 8""",jugador
2006,Corea del Sur,corea_del_sur,Won Hee Cho,won_hee_cho,DF,23,17-Apr-1983,"1.77 m / 5' 9""","17-Apr-1983 1.77 m / 5' 9""",jugador
2006,Corea del Sur,corea_del_sur,Nam Il Kim,nam_il_kim,MC,5,14-Mar-1977,"1.80 m / 5' 10""","14-Mar-1977 1.80 m / 5' 10""",jugador
2006,Corea del Sur,corea_del_sur,Ji Sung Park,ji_sung_park,MC,7,25-Feb-1981,"1.75 m / 5' 8""","25-Feb-1981 1.75 m / 5' 8""",jugador
2006,Corea del Sur,corea_del_sur,Do Heon Kim,do_heon_kim,MC,8,14-Jul-1982,"1.75 m / 5' 8""","14-Jul-1982 1.75 m / 5' 8""",jugador
2006,Corea del Sur,corea_del_sur,Eul Yong Lee,eul_yong_lee,MC,13,08-Sep-1975,"1.76 m / 5' 9""","08-Sep-1975 1.76 m / 5' 9""",jugador
2006,Corea del Sur,corea_del_sur,Ji Hoon Baek,ji_hoon_baek,MC,15,28-Feb-1985,"1.75 m / 5' 8""","28-Feb-1985 1.75 m / 5' 8""",jugador
2006,Corea del Sur,corea_del_sur,Ho Lee,ho_lee,MC,17,22-Oct-1984,"1.82 m / 5' 11""","22-Oct-1984 1.82 m / 5' 11""",jugador
2006,Corea del Sur,corea_del_sur,Jung Hwan Ahn,jung_hwan_ahn,DL,9,27-Ene-1976,"1.77 m / 5' 9""","27-Ene-1976 1.77 m / 5' 9""",jugador
2006,Corea del Sur,corea_del_sur,Chu Young Park,chu_young_park,DL,10,10-Jul-1985,"1.83 m / 6' 0""","10-Jul-1985 1.83 m / 6' 0""",jugador
2006,Corea del Sur,corea_del_sur,Ki Hyeon Seol,ki_hyeon_seol,DL,11,08-Ene-1979,"1.84 m / 6' 0""","08-Ene-1979 1.84 m / 6' 0""",jugador
2006,Corea del Sur,corea_del_sur,Chun Soo Lee,chun_soo_lee,DL,14,09-Jul-1981,"1.75 m / 5' 8""","09-Jul-1981 1.75 m / 5' 8""",jugador
2006,Corea del Sur,corea_del_sur,Kyung Ho Chung,kyung_ho_chung,DL,16,22-May-1980,"1.79 m / 5' 10""","22-May-1980 1.79 m / 5' 10""",jugador
2006,Corea del Sur,corea_del_sur,Jae Jin Cho,jae_jin_cho,DL,19,09-Jul-1981,"1.85 m / 6' 0""","09-Jul-1981 1.85 m / 6' 0""",jugador
2006,Corea del Sur,corea_del_sur,Dick Advocaat,,DT,,,,,entrenador
2006,Costa de Marfil,costa_de_marfil,Jean-Jacques Tizie,jean_jacques_tizie,AR,1,07-Sep-1972,"1.83 m / 6' 0""","07-Sep-1972 1.83 m / 6' 0""",jugador
2006,Costa de Marfil,costa_de_marfil,Gerard Gnanhouan,gerard_gnanhouan,AR,16,12-Feb-1979,"1.82 m / 5' 11""","12-Feb-1979 1.82 m / 5' 11""",jugador
2006,Costa de Marfil,costa_de_marfil,Boubacar Barry,boubacar_barry,AR,23,30-Dic-1979,"1.80 m / 5' 10""","30-Dic-1979 1.80 m / 5' 10""",jugador
2006,Costa de Marfil,costa_de_marfil,Arthur Boka,arthur_boka,DF,3,02-Apr-1983,"1.66 m / 5' 5""","02-Apr-1983 1.66 m / 5' 5""",jugador
2006,Costa de Marfil,costa_de_marfil,Kolo Toure,kolo_toure,DF,4,19-Mar-1981,"1.83 m / 6' 0""","19-Mar-1981 1.83 m / 6' 0""",jugador
2006,Costa de Marfil,costa_de_marfil,Blaise Kouassi,blaise_kouassi,DF,6,02-Feb-1975,"1.82 m / 5' 11""","02-Feb-1975 1.82 m / 5' 11""",jugador
2006,Costa de Marfil,costa_de_marfil,Abdoulaye Meite,abdoulaye_meite,DF,12,06-Oct-1980,"1.85 m / 6' 1""","06-Oct-1980 1.85 m / 6' 1""",jugador
2006,Costa de Marfil,costa_de_marfil,Marc Zoro,marc_zoro,DF,13,27-Dic-1983,"1.82 m / 5' 11""","27-Dic-1983 1.82 m / 5' 11""",jugador
2006,Costa de Marfil,costa_de_marfil,Cyrille Domoraud,cyrille_domoraud,DF,17,22-Jul-1971,"1.80 m / 5' 10""","22-Jul-1971 1.80 m / 5' 10""",jugador
2006,Costa de Marfil,costa_de_marfil,Emmanuel Eboue,emmanuel_eboue,DF,21,04-Jun-1983,"1.78 m / 5' 10""","04-Jun-1983 1.78 m / 5' 10""",jugador
2006,Costa de Marfil,costa_de_marfil,Kanga Akale,kanga_akale,MC,2,07-Mar-1981,"1.78 m / 5' 10""","07-Mar-1981 1.78 m / 5' 10""",jugador
2006,Costa de Marfil,costa_de_marfil,Didier Zokora,didier_zokora,MC,5,14-Dic-1980,"1.83 m / 6' 0""","14-Dic-1980 1.83 m / 6' 0""",jugador
2006,Costa de Marfil,costa_de_marfil,Emerse Fae,emerse_fae,MC,7,24-Ene-1984,"1.73 m / 5' 8""","24-Ene-1984 1.73 m / 5' 8""",jugador
2006,Costa de Marfil,costa_de_marfil,Gilles Yapi Yapo,gilles_yapi_yapo,MC,10,30-Ene-1982,"1.71 m / 5' 7""","30-Ene-1982 1.71 m / 5' 7""",jugador
2006,Costa de Marfil,costa_de_marfil,Kader Keita,kader_keita,MC,18,06-Ago-1981,"1.84 m / 6' 0""","06-Ago-1981 1.84 m / 6' 0""",jugador
2006,Costa de Marfil,costa_de_marfil,Yaya Toure,yaya_toure,MC,19,13-May-1983,"1.89 m / 6' 2""","13-May-1983 1.89 m / 6' 2""",jugador
2006,Costa de Marfil,costa_de_marfil,Guy Demel,guy_demel,MC,20,13-Jun-1981,"1.91 m / 6' 3""","13-Jun-1981 1.91 m / 6' 3""",jugador
2006,Costa de Marfil,costa_de_marfil,Romaric,romaric,MC,22,04-Jun-1983,"1.87 m / 6' 1""","04-Jun-1983 1.87 m / 6' 1""",jugador
2006,Costa de Marfil,costa_de_marfil,Bonaventure Kalou,bonaventure_kalou,DL,8,12-Ene-1978,"1.82 m / 5' 11""","12-Ene-1978 1.82 m / 5' 11""",jugador
2006,Costa de Marfil,costa_de_marfil,Arouna Kone,arouna_kone,DL,9,11-Nov-1983,"1.82 m / 5' 11""","11-Nov-1983 1.82 m / 5' 11""",jugador
2006,Costa de Marfil,costa_de_marfil,Didier Drogba,didier_drogba,DL,11,11-Mar-1978,"1.88 m / 6' 2""","11-Mar-1978 1.88 m / 6' 2""",jugador
2006,Costa de Marfil,costa_de_marfil,Bakary Kone,bakary_kone,DL,14,17-Sep-1981,"1.63 m / 5' 4""","17-Sep-1981 1.63 m / 5' 4""",jugador
2006,Costa de Marfil,costa_de_marfil,Aruna Dindane,aruna_dindane,DL,15,26-Nov-1980,"1.74 m / 5' 8""","26-Nov-1980 1.74 m / 5' 8""",jugador
2006,Costa de Marfil,costa_de_marfil,Henri Michel,,DT,,,,,entrenador
2006,Costa Rica,costa_rica,Alvaro Mesen,alvaro_mesen,AR,1,24-Dic-1972,"1.80 m / 5' 10""","24-Dic-1972 1.80 m / 5' 10""",jugador
2006,Costa Rica,costa_rica,Jose Porras,jose_porras,AR,18,08-Nov-1970,"1.84 m / 6' 0""","08-Nov-1970 1.84 m / 6' 0""",jugador
2006,Costa Rica,costa_rica,Wardy Alfaro,wardy_alfaro,AR,23,31-Dic-1977,"1.80 m / 5' 10""","31-Dic-1977 1.80 m / 5' 10""",jugador
2006,Costa Rica,costa_rica,Jervis Drummond,jervis_drummond,DF,2,08-Sep-1976,"1.72 m / 5' 7""","08-Sep-1976 1.72 m / 5' 7""",jugador
2006,Costa Rica,costa_rica,Luis Marin,luis_marin_3,DF,3,10-Ago-1974,"1.80 m / 5' 10""","10-Ago-1974 1.80 m / 5' 10""",jugador
2006,Costa Rica,costa_rica,Michael Umaña,michael_umana,DF,4,16-Jul-1982,"1.83 m / 6' 0""","16-Jul-1982 1.83 m / 6' 0""",jugador
2006,Costa Rica,costa_rica,Gilberto Martinez,gilberto_martinez,DF,5,01-Oct-1979,"1.74 m / 5' 8""","01-Oct-1979 1.74 m / 5' 8""",jugador
2006,Costa Rica,costa_rica,Leonardo Gonzalez,leonardo_gonzalez,DF,12,21-Nov-1980,"1.86 m / 6' 1""","21-Nov-1980 1.86 m / 6' 1""",jugador
2006,Costa Rica,costa_rica,Harold Wallace,harold_wallace,DF,15,07-Sep-1975,"1.75 m / 5' 8""","07-Sep-1975 1.75 m / 5' 8""",jugador
2006,Costa Rica,costa_rica,Gabriel Badilla,gabriel_badilla,DF,17,30-Jun-1984,"1.81 m / 5' 11""","30-Jun-1984 1.81 m / 5' 11""",jugador
2006,Costa Rica,costa_rica,Michael Rodriguez,michael_rodriguez,DF,22,30-Dic-1981,"1.74 m / 5' 8""","30-Dic-1981 1.74 m / 5' 8""",jugador
2006,Costa Rica,costa_rica,Danny Fonseca,danny_fonseca,MC,6,07-Nov-1979,"1.79 m / 5' 10""","07-Nov-1979 1.79 m / 5' 10""",jugador
2006,Costa Rica,costa_rica,Christian Bolaños,christian_bolanos,MC,7,17-May-1984,"1.77 m / 5' 9""","17-May-1984 1.77 m / 5' 9""",jugador
2006,Costa Rica,costa_rica,Mauricio Solis,mauricio_solis,MC,8,13-Dic-1972,"1.77 m / 5' 9""","13-Dic-1972 1.77 m / 5' 9""",jugador
2006,Costa Rica,costa_rica,Walter Centeno,walter_centeno,MC,10,06-Oct-1974,"1.74 m / 5' 8""","06-Oct-1974 1.74 m / 5' 8""",jugador
2006,Costa Rica,costa_rica,Randall Azofeifa,randall_azofeifa,MC,14,30-Dic-1984,"1.82 m / 5' 11""","30-Dic-1984 1.82 m / 5' 11""",jugador
2006,Costa Rica,costa_rica,Carlos Hernandez,carlos_hernandez,MC,16,09-Apr-1982,"1.70 m / 5' 6""","09-Apr-1982 1.70 m / 5' 6""",jugador
2006,Costa Rica,costa_rica,Douglas Sequeira,douglas_sequeira,MC,20,23-Ago-1977,"1.86 m / 6' 1""","23-Ago-1977 1.86 m / 6' 1""",jugador
2006,Costa Rica,costa_rica,Paulo Wanchope,paulo_wanchope,DL,9,31-Jul-1976,"1.82 m / 5' 11""","31-Jul-1976 1.82 m / 5' 11""",jugador
2006,Costa Rica,costa_rica,Ronald Gomez,ronald_gomez,DL,11,24-Ene-1975,"1.83 m / 6' 0""","24-Ene-1975 1.83 m / 6' 0""",jugador
2006,Costa Rica,costa_rica,Kurt Bernard,kurt_bernard,DL,13,08-Dic-1977,"1.85 m / 6' 0""","08-Dic-1977 1.85 m / 6' 0""",jugador
2006,Costa Rica,costa_rica,Alvaro Saborio,alvaro_saborio,DL,19,25-Mar-1982,"1.83 m / 6' 0""","25-Mar-1982 1.83 m / 6' 0""",jugador
2006,Costa Rica,costa_rica,Victor Nunez,victor_nunez,DL,21,15-Apr-1980,"1.78 m / 5' 10""","15-Apr-1980 1.78 m / 5' 10""",jugador
2006,Costa Rica,costa_rica,Alexandre Guimaraes,,DT,,,,,entrenador
2006,Croacia,croacia,Stipe Pletikosa,stipe_pletikosa,AR,1,08-Ene-1979,"1.93 m / 6' 3""","08-Ene-1979 1.93 m / 6' 3""",jugador
2006,Croacia,croacia,Joe Didulica,joe_didulica,AR,12,14-Oct-1977,"1.91 m / 6' 3""","14-Oct-1977 1.91 m / 6' 3""",jugador
2006,Croacia,croacia,Tomislav Butina,tomislav_butina,AR,23,30-Mar-1974,"1.91 m / 6' 3""","30-Mar-1974 1.91 m / 6' 3""",jugador
2006,Croacia,croacia,Josip Simunic,josip_simunic,DF,3,18-Feb-1978,"1.95 m / 6' 4""","18-Feb-1978 1.95 m / 6' 4""",jugador
2006,Croacia,croacia,Robert Kovac,robert_kovac,DF,4,06-Apr-1974,"1.82 m / 5' 11""","06-Apr-1974 1.82 m / 5' 11""",jugador
2006,Croacia,croacia,Igor Tudor,igor_tudor,DF,5,16-Apr-1978,"1.93 m / 6' 3""","16-Apr-1978 1.93 m / 6' 3""",jugador
2006,Croacia,croacia,Dario Simic,dario_simic,DF,7,12-Nov-1975,"1.80 m / 5' 10""","12-Nov-1975 1.80 m / 5' 10""",jugador
2006,Croacia,croacia,Mario Tokic,mario_tokic,DF,11,23-Jul-1975,"1.80 m / 5' 10""","23-Jul-1975 1.80 m / 5' 10""",jugador
2006,Croacia,croacia,Stjepan Tomas,stjepan_tomas,DF,13,06-Mar-1976,"1.86 m / 6' 1""","06-Mar-1976 1.86 m / 6' 1""",jugador
2006,Croacia,croacia,Darijo Srna,darijo_srna,MC,2,01-May-1982,"1.82 m / 5' 11""","01-May-1982 1.82 m / 5' 11""",jugador
2006,Croacia,croacia,Jurica Vranjes,jurica_vranjes,MC,6,31-Ene-1980,"1.84 m / 6' 0""","31-Ene-1980 1.84 m / 6' 0""",jugador
2006,Croacia,croacia,Marko Babic,marko_babic,MC,8,28-Ene-1981,"1.86 m / 6' 1""","28-Ene-1981 1.86 m / 6' 1""",jugador
2006,Croacia,croacia,Niko Kovac,niko_kovac,MC,10,15-Oct-1971,"1.78 m / 5' 10""","15-Oct-1971 1.78 m / 5' 10""",jugador
2006,Croacia,croacia,Luka Modric,luka_modric,MC,14,09-Sep-1985,"1.72 m / 5' 8""","09-Sep-1985 1.72 m / 5' 8""",jugador
